Test,Purpose,Basis,ForecastColumn,Target,Gate,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,Pass
Last 45 days,Recent behavior,recent_45_day_backtest,Final_Backtest_Forecast_MWH,Recent MAE <= 3.0 MWh,mae<=3.0,1077,183.62113646889506,183.38533210719964,0.23580436169543034,2.975821958653246,4.084657867990472,1.6403111847456946,52.73909006499535,6.611882964298279,16.87690079608285,21.86485472189875,352.83,341.58549522793396,11.244504772066023,True
Seasonal rolling origins,General robustness,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,"MAE <= 4.5, MAPE <= 3.5%, abs bias <= 0.75",mae<=4.5;mape<=3.5;abs_bias<=0.75,9208,147.027785982298,146.70529139599049,0.3224945863075324,3.7787062326184886,5.205348904384975,2.5667495328097223,53.16029539530843,8.474855057256187,29.71173654921941,32.77541820133354,352.83,343.0020100358488,9.827989964151186,True
Day 1 only,Near-term operational forecast,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 3.5 MWh,mae<=3.5,576,133.62200413020835,132.31050148035382,1.311502649854505,3.398423180117339,4.9721439033076935,2.4057555649036506,54.34027777777778,8.475527163506854,19.797077895743286,15.047976272669302,333.002841,320.38728202873256,12.615558971267433,True
Days 2-3,Short weather forecast horizon,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.0 MWh,mae<=5.0,1152,139.03631937760417,138.12389889860827,0.9124204789958728,4.006170493284647,5.558500563442109,2.759981542517302,52.083333333333336,9.784735124782735,19.453505024414483,16.886655068890775,333.002841,319.45037031409646,13.552470685903529,True
Days 4-7,Weather uncertainty horizon,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.0 MWh,mae<=5.0,2304,144.97101395486112,144.34233077824945,0.6286831766116846,3.445012886415607,4.75139266192045,2.3757077639544386,54.21006944444444,7.4163672190755126,29.71173654921941,21.696025853368525,327.308191,326.8639993730317,0.44419162696834746,True
Hot peak days,Operational risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 6.0 MWh,mae<=6.0,719,264.07329501251735,263.63424656369193,0.4390484488254742,5.624427099364895,7.1621820989345615,2.1688204935215487,48.400556328233655,12.474281196138145,21.04057700578136,17.56712287461022,352.83,343.0020100358488,9.827989964151186,True
Cloud/solar midday,BTM solar/cloud risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 7.0 MWh,mae<=7.0,1616,141.9577870321782,141.37900671901616,0.5787803131620749,5.103088207687516,6.843122354229787,3.625509816552446,52.90841584158416,10.94488706236966,29.71173654921941,32.77541820133354,315.46625,311.02855884041946,4.437691159580538,True
Shoulder heat transition,Spring/fall load-response risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 7.0 MWh,mae<=7.0,693,145.27323621067822,145.50906816784212,-0.23583195716388078,3.8969349998529785,5.111923860114987,2.711145276518353,50.93795093795094,8.676405896208662,16.568682474039633,16.886655068890775,251.088633,259.4222433717858,-8.333610371785795,True
Peak window hours 14-18,Peak planning risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.5 MWh,mae<=5.5,1918,186.6018328451512,186.22271947042583,0.3791133747253938,5.104272889158178,6.730643981688847,2.912216618400691,50.36496350364964,10.97723495117048,29.71173654921941,31.312049319111793,352.83,343.0020100358488,9.827989964151186,True
