Test,Purpose,Basis,ForecastColumn,Target,Gate,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,Pass
Last 45 days,Recent behavior,recent_45_day_backtest,Final_Backtest_Forecast_MWH,Recent MAE <= 3.0 MWh,mae<=3.0,1077,176.11684624141134,176.22361854941616,-0.10677230800482344,2.790881926297425,3.8773370886845138,1.6083071072175283,50.88207985143919,6.236000466560142,19.039480925301945,18.1750625662128,341.469216,341.8910680058815,-0.4218520058814761,True
Seasonal rolling origins,General robustness,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,"MAE <= 4.5, MAPE <= 3.5%, abs bias <= 0.75",mae<=4.5;mape<=3.5;abs_bias<=0.75,8440,142.1626418758294,142.0390089722328,0.12363290359657535,3.7039155484174735,5.086805822336817,2.5994949739278717,52.71327014218009,8.160862986274408,24.28100451754412,33.82378070818004,341.469216,350.79455583688207,-9.325339836882051,True
Day 1 only,Near-term operational forecast,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 3.5 MWh,mae<=3.5,528,126.66625613636361,126.46365164088691,0.20260449547673098,2.6438484124491723,3.7582872577695348,2.0222502586951188,48.29545454545455,5.930999243847007,18.246158431639174,14.676195625072125,248.87775,245.58938877505352,3.2883612249464704,True
Days 2-3,Short weather forecast horizon,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.0 MWh,mae<=5.0,1056,133.36420725852275,132.65144604210627,0.71276121641645,3.714034107123916,5.130127367045562,2.7005944152425276,54.640151515151516,8.988566065707019,18.061046731315287,18.638716829579437,294.860266,278.7468276329044,16.113438367095625,True
Days 4-7,Weather uncertainty horizon,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.0 MWh,mae<=5.0,2112,141.60408842613634,140.98983030221135,0.6142581239250439,3.5167382199762858,4.791756524991533,2.482570117698547,54.26136363636363,7.60786509911781,23.380322905883986,20.77127439237273,327.308191,323.61420351427734,3.693987485722687,True
Hot peak days,Operational risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 6.0 MWh,mae<=6.0,569,256.21636242706506,256.3695962493486,-0.15323382228353227,5.090487275870795,6.5696373441565505,2.0367440013725835,47.10017574692443,11.039587421372426,20.284448776424625,21.03063608998505,341.469216,350.79455583688207,-9.325339836882051,True
Cloud/solar midday,BTM solar/cloud risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 7.0 MWh,mae<=7.0,1551,138.62130575048357,138.21670862298916,0.40459712749439963,4.974006144503199,6.7456209536372675,3.5845491726390266,52.54674403610574,10.97436110657631,24.28100451754412,33.82378070818004,315.46625,306.5052065629829,8.96104343701711,True
Shoulder heat transition,Spring/fall load-response risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 7.0 MWh,mae<=7.0,693,145.27323621067822,145.1305967625826,0.14263944809559503,4.217840142379504,5.323038426721668,2.9084268084131737,51.94805194805194,8.900506423716518,15.598723530511279,18.638716829579437,251.088633,260.1582920238334,-9.069659023833395,True
Peak window hours 14-18,Peak planning risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.5 MWh,mae<=5.5,1758,177.96690120932877,177.88181254731018,0.08508866201864027,4.994166546571111,6.526319784628095,2.993253150152049,50.455062571103525,10.498717344837317,24.28100451754412,33.82378070818004,341.469216,350.79455583688207,-9.325339836882051,True
