Audit,CorrectionColumn,ActiveRows,ActivePct,Mean_Adjustment_MWH,MeanAbs_Adjustment_MWH,N,MAE_MWH,RMSE_MWH,Bias_MWH,P90_AbsError_MWH,P99_AbsError_MWH
correction_activity,Long_Horizon_Peak_Month_Correction_MWH,611,7.955729166666667,0.2320130932896889,2.7765630114566284,611,4.797728143307998,6.239007526583003,-0.9725416724459273,9.667251787353592,17.698421491521604
correction_activity,Long_Horizon_Hot_Month_Correction_MWH,125,1.6276041666666667,3.0836000000000006,5.003600000000001,125,4.788620849385956,5.98215706652329,-0.9024825031402547,9.913371948827514,16.154017339367723
correction_activity,Focused_Scorecard_Guard_MWH,993,12.9296875,1.1837865055387713,4.015609264853978,993,4.460073276700223,5.74887353137042,-0.3851968782838692,9.547689332497573,15.182019289429228
correction_activity,Peak_Risk_Cal_MWH,111,1.4453125,0.7482188199482048,0.7482188199482048,111,4.051757849713165,5.300691022065336,2.277162561190991,10.077757760136365,13.029633825556685
correction_activity,Recent_Level_Correction_MWH,7259,94.51822916666667,0.1754431140103134,0.3207452988798206,7259,3.5052049182757923,4.804554186056695,-0.012648336998585237,7.648907747638687,15.023374664379121
