Stage,ForecastColumn,Replay_Origin_ID,Replay_Origin_DT,Replay_Origin_Year,Replay_Origin_Season,Replay_Origin_Month,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
xgb_component,XGB_Pred_MWH,origin_17,2026-04-26 00:00:00-07:00,2026,Spring,4,384,127.136992640625,119.2067555586497,7.9302370819753,8.493199103792827,6.3096646025773,90.625,18.480351721191404,25.35007787304687,8.138157901367194,10.35786285154463
xgb_component,XGB_Pred_MWH,origin_22,2026-07-07 00:00:00-07:00,2026,Summer,7,380,187.94545492105263,185.6007293299625,2.3447255910901523,6.899965205013877,3.6326314563166706,61.05263157894737,14.537618639843735,30.3195046875,21.533571817382807,8.931129541423648
xgb_component,XGB_Pred_MWH,origin_07,2025-07-20 00:00:00-07:00,2025,Summer,7,384,157.82088622916666,151.69192397594452,6.128962253222148,6.542652024381002,4.045798161470495,89.58333333333334,13.632138964843747,22.947172282226575,7.400248591796867,8.243935227931338
xgb_component,XGB_Pred_MWH,origin_12,2025-12-06 23:00:00-08:00,2025,Winter,12,384,139.45845884114584,133.75463992357254,5.703818917573293,6.437440214992523,4.38728939096121,88.54166666666666,12.832844735937499,19.504711776367174,18.908302823242195,7.855058108582208
xgb_component,XGB_Pred_MWH,origin_21,2026-07-06 00:00:00-07:00,2026,Summer,7,380,185.74302035789472,185.6910241377981,0.05199622009662855,5.9686055707236845,3.250963564510207,52.368421052631575,12.712943695703139,23.359415039062497,21.960924722656245,7.714143930418794
xgb_component,XGB_Pred_MWH,origin_23,2026-07-20 00:00:00-07:00,2026,Summer,7,384,200.18197833593752,196.88833439350128,3.293643942436218,5.664965836850484,2.6177434627805605,63.020833333333336,13.255659574218747,30.402008959960938,17.460076171874988,7.8362598034769615
xgb_component,XGB_Pred_MWH,origin_24,2026-07-21 00:00:00-07:00,2026,Summer,7,384,200.78578864583335,197.780112127463,3.00567651837031,5.365034095783233,2.4497407597177783,66.66666666666666,13.020814594531238,30.832550952148438,16.777557373046875,7.599447566354677
xgb_component,XGB_Pred_MWH,origin_08,2025-08-17 00:00:00-07:00,2025,Summer,8,384,187.771909734375,188.32728298505148,-0.5553732506764734,4.757702263847351,2.610221498233853,48.17708333333333,9.632389003417956,14.64617561914065,32.18580256347656,6.312942886528751
xgb_component,XGB_Pred_MWH,origin_05,2025-05-25 00:00:00-07:00,2025,Spring,5,384,153.69139593489584,155.81542295217514,-2.1240270172793068,4.738269178666433,2.9855242916544356,37.5,9.911254583789054,18.183486410156263,28.418101660156253,6.4752039520312366
xgb_component,XGB_Pred_MWH,origin_16,2026-03-29 00:00:00-07:00,2026,Spring,3,384,120.51718188281251,117.51150818665822,3.0056736961542767,4.638867656267801,3.7126073416053793,73.69791666666666,10.562122256884766,21.903826098632805,14.795875073242186,6.203621865006897
xgb_component,XGB_Pred_MWH,origin_20,2026-05-29 00:00:00-07:00,2026,Spring,5,384,163.7729361171875,162.54640525579453,1.2265308613929744,4.5450417505200695,2.948193133294227,67.1875,9.550343837890619,16.633321773925786,20.868253938476556,5.782534040356992
