N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,ForecastColumn,Model,MAE_Improvement_vs_Raw_MWH,Skill_vs_Raw_PCT,Bias_Abs_Improvement_vs_Raw_MWH,MAE_Delta_vs_Final_MWH
9208,147.027785982298,146.78603812967955,0.24174785261844967,3.8186841946123473,5.2535839751342195,2.589903779062175,52.5629887054735,8.594886793023097,27.18600025578172,32.77541820133354,352.83,343.4980195891165,9.331980410883489,Final_Backtest_Forecast_MWH,final_corrected_production,0.9528852003717794,19.97005851729731,1.9388633938985778,0.0
9208,147.027785982298,146.78603812967955,0.24174785261844967,3.8186841946123473,5.2535839751342195,2.589903779062175,52.5629887054735,8.594886793023097,27.18600025578172,32.77541820133354,352.83,343.4980195891165,9.331980410883489,Heat_Analog_Shadow_Forecast_MWH,heat_analog_shadow,0.9528852003717794,19.97005851729731,1.9388633938985778,0.0
9208,147.027785982298,146.78603812967955,0.24174785261844967,3.8186841946123473,5.2535839751342195,2.589903779062175,52.5629887054735,8.594886793023097,27.18600025578172,32.77541820133354,352.83,343.4980195891165,9.331980410883489,Stage_Selected_Forecast_MWH,stage_selected_production,0.9528852003717794,19.97005851729731,1.9388633938985778,0.0
9208,147.027785982298,146.78603812967955,0.24174785261844967,3.8186841946123473,5.2535839751342195,2.589903779062175,52.5629887054735,8.594886793023097,27.18600025578172,32.77541820133354,352.83,343.4980195891165,9.331980410883489,Hot_Ramp_Peak_Shadow_Forecast_MWH,hot_ramp_peak_shadow,0.9528852003717794,19.97005851729731,1.9388633938985778,0.0
9208,147.027785982298,146.78760837033306,0.24017761196495124,3.81909955181305,5.254096639890668,2.5900301678071407,52.54126846220678,8.594886793023097,27.18600025578172,32.77541820133354,352.83,343.4980195891165,9.331980410883489,Heat_Persistence_Peak_Shadow_Forecast_MWH,heat_persistence_peak_shadow,0.9524698431710767,19.96135368317839,1.9404336345520763,0.00041535720070262627
9208,147.027785982298,146.6817592358026,0.3460267464954132,3.860610436615646,5.32643262890786,2.6064134158176757,53.22545612510861,8.676934707637953,26.616399585996504,31.852428226965912,352.83,343.4980195891165,9.331980410883489,Auto_Residual_Broad_HotPeak_Shadow_Adjusted_Forecast_MWH,auto_residual_broad_hot_peak_shadow,0.9109589583684805,19.091390755546392,1.8345845000216143,0.041926242003298864
9208,147.027785982298,146.67302726041464,0.35475872188336943,3.862912047311285,5.327903601200039,2.607079796485485,53.32319721980886,8.704457772631894,26.616399585996504,31.852428226965912,352.83,343.15284403159075,9.677155968409238,Focused_Shape_Adjusted_Forecast_MWH,focused_shape_shadow,0.9086573476728419,19.043154829269014,1.825852524633658,0.044227852698937475
9208,147.027785982298,146.6772894628979,0.3504965194000816,3.8629478831804436,5.3277443007798855,2.6070533795518585,53.258036490008685,8.704457772631894,26.616399585996504,31.852428226965912,352.83,343.15284403159075,9.677155968409238,Auto_Residual_Structural_HotPeak_Adjusted_Forecast_MWH,auto_residual_structural_hot_peak_shadow,0.9086215118036831,19.042403800284784,1.830114727116946,0.04426368856809626
9208,147.027785982298,146.72741482049415,0.30037116180383827,3.868074645646865,5.342423931426566,2.6091675060482817,52.7367506516073,8.749217876089899,27.18600025578172,32.77541820133354,352.83,343.4980195891165,9.331980410883489,Auto_Residual_Full_Shadow_Adjusted_Forecast_MWH,auto_residual_full_shadow,0.9034947493372618,18.934959853816974,1.8802400847131893,0.04939045103451756
9208,147.027785982298,146.72755957205302,0.3002264102449705,3.8688971841905024,5.342030382560668,2.6096220217241117,52.7367506516073,8.749217876089899,27.18600025578172,32.77541820133354,352.83,343.4980195891165,9.331980410883489,Auto_Residual_Adjusted_Forecast_MWH,auto_residual_shadow,0.9026722107936243,18.917721530834555,1.880384836272057,0.05021298957815512
