Stage,ForecastColumn,Replay_Origin_ID,Replay_Origin_DT,Replay_Origin_Year,Replay_Origin_Season,Replay_Origin_Month,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
xgb_component,XGB_Pred_MWH,origin_17,2026-04-26 00:00:00-07:00,2026,Spring,4,384,127.136992640625,119.4137734969457,7.723219143679301,8.388736447344462,6.2166524160210885,89.58333333333334,18.14272973291016,24.660151725585933,9.45735604248047,10.294797672913113
xgb_component,XGB_Pred_MWH,origin_22,2026-07-07 00:00:00-07:00,2026,Summer,7,380,187.94545492105263,185.719136087518,2.2263188335346427,7.009039038695005,3.6674213758595857,60.0,15.56502648066405,28.0288552734375,21.457186319335932,9.118188800756158
xgb_component,XGB_Pred_MWH,origin_07,2025-07-20 00:00:00-07:00,2025,Summer,7,384,157.82088622916666,151.69192397594452,6.128962253222148,6.542652024381002,4.045798161470495,89.58333333333334,13.632138964843747,22.947172282226575,7.400248591796867,8.243935227931338
xgb_component,XGB_Pred_MWH,origin_12,2025-12-06 23:00:00-08:00,2025,Winter,12,384,139.45845884114584,133.75463992357254,5.703818917573293,6.437440214992523,4.38728939096121,88.54166666666666,12.832844735937499,19.504711776367174,18.908302823242195,7.855058108582208
xgb_component,XGB_Pred_MWH,origin_21,2026-07-06 00:00:00-07:00,2026,Summer,7,380,185.74302035789472,186.20448596352026,-0.4614656056255137,5.8501427644402755,3.2317010367183734,51.31578947368421,12.389403956640631,21.211984619140622,24.960998388671868,7.549494711456169
xgb_component,XGB_Pred_MWH,origin_23,2026-07-20 00:00:00-07:00,2026,Summer,7,384,200.18689673437498,196.42953638235727,3.7573603520177206,5.720822554847717,2.6365993096567912,68.22916666666666,13.989505937597663,30.7261208984375,16.556740600585925,8.017509531097405
xgb_component,XGB_Pred_MWH,origin_24,2026-07-21 00:00:00-07:00,2026,Summer,7,384,200.79070704427082,197.62832059462866,3.1623864496421814,5.409486839453379,2.438053658208172,67.1875,13.626083983789078,30.14317412109375,19.696511108398425,7.716016949492645
xgb_component,XGB_Pred_MWH,origin_08,2025-08-17 00:00:00-07:00,2025,Summer,8,384,187.771909734375,188.32728298505148,-0.5553732506764734,4.757702263847351,2.610221498233853,48.17708333333333,9.632389003417956,14.64617561914065,32.18580256347656,6.312942886528751
xgb_component,XGB_Pred_MWH,origin_05,2025-05-25 00:00:00-07:00,2025,Spring,5,384,153.69139593489584,155.81542295217514,-2.1240270172793068,4.738269178666433,2.9855242916544356,37.5,9.911254583789054,18.183486410156263,28.418101660156253,6.4752039520312366
xgb_component,XGB_Pred_MWH,origin_16,2026-03-29 00:00:00-07:00,2026,Spring,3,384,120.51718188281251,117.47765465577443,3.0395272270380658,4.701211667320251,3.7605608745756007,74.47916666666666,10.635423781250005,20.25159110107421,13.449546337890624,6.222790824464571
xgb_component,XGB_Pred_MWH,origin_19,2026-05-28 00:00:00-07:00,2026,Spring,5,384,158.50971714583332,157.20465524991354,1.3050618959197995,4.6291916634877515,3.037638999584448,66.14583333333334,9.407078437500006,18.228536617675786,17.044691316406244,5.906191034033728
xgb_component,XGB_Pred_MWH,origin_18,2026-05-24 00:00:00-07:00,2026,Spring,5,384,142.90284213541665,141.65501399834952,1.2478281370671591,4.568139818677266,3.351251468914215,65.88541666666666,9.236260610351566,17.500455868164067,22.930738679687494,5.823087291219927
xgb_component,XGB_Pred_MWH,origin_20,2026-05-29 00:00:00-07:00,2026,Spring,5,384,163.7729361171875,163.17142860094705,0.6015075162404374,4.502703146283467,2.9387447914520446,61.979166666666664,9.3081214086914,17.03843499414063,22.217359773437494,5.775956156694892
xgb_component,XGB_Pred_MWH,origin_11,2025-11-08 23:00:00-08:00,2025,Fall,11,384,122.29222068489582,118.49628063042958,3.795940054466248,4.350850421696981,3.386815643273025,87.76041666666666,8.815804774902343,23.973560311523443,7.785343017578128,5.661603100325537
xgb_component,XGB_Pred_MWH,origin_09,2025-09-14 00:00:00-07:00,2025,Summer,9,384,162.83103684895835,162.0928038160006,0.7382330329577135,4.1093233713162745,2.462635684836433,62.239583333333336,8.61484978642578,15.496845263671872,33.69527718847655,5.951393422681561
xgb_component,XGB_Pred_MWH,origin_15,2026-02-28 23:00:00-08:00,2026,Winter,2,384,115.88717167708334,112.64242738485336,3.2447442922299703,4.09895574494044,3.4867685516641256,82.03125,7.769273126269528,12.242972094726554,8.649421243652341,4.906503311486623
xgb_component,XGB_Pred_MWH,origin_14,2026-01-31 23:00:00-08:00,2026,Winter,1,384,120.6618153359375,117.31192861000697,3.349886725930532,4.074431550662994,3.247421269847069,82.29166666666666,9.411856162207036,24.824784115234365,8.409677083007807,5.827264536286424
xgb_component,XGB_Pred_MWH,origin_13,2026-01-03 23:00:00-08:00,2026,Winter,1,384,128.126853875,125.33399148782094,2.7928623871790568,4.051994724624634,3.10864019709976,79.16666666666666,9.209866361083977,16.450196818359387,10.410502620117185,5.2473754319938966
xgb_component,XGB_Pred_MWH,origin_03,2025-03-30 00:00:00-07:00,2025,Spring,3,384,111.3258731328125,108.26958688100179,3.0562862518107097,3.9918776912104286,3.513668487374534,80.20833333333334,7.828862979931638,16.69321883203125,5.206483825683591,4.992084597088725
xgb_component,XGB_Pred_MWH,origin_06,2025-06-22 00:00:00-07:00,2025,Summer,6,384,168.52844033593752,167.94106004635492,0.5873802895825705,3.8380217806943264,2.2851493613942457,53.645833333333336,8.394331192578118,18.41545889550781,19.49158400878906,5.200603696076686
xgb_component,XGB_Pred_MWH,origin_10,2025-10-12 00:00:00-07:00,2025,Fall,10,384,118.67937204947917,115.56614476442337,3.113227285055796,3.791055853926341,3.1164618861221043,85.9375,7.165546912841793,13.874424186523441,7.730608520507815,4.608114813191554
xgb_component,XGB_Pred_MWH,origin_02,2024-11-09 23:00:00-08:00,2024,Fall,11,384,116.68925462760417,114.52973592281342,2.1595187047907514,3.6772885920893352,3.0124955593948575,70.83333333333334,7.963363139843738,15.142923779296865,11.214449942382814,4.74152618513161
xgb_component,XGB_Pred_MWH,origin_04,2025-04-27 00:00:00-07:00,2025,Spring,4,384,121.913576171875,123.18103108803432,-1.2674549161593118,3.470622498200734,2.7790950618152177,46.61458333333333,7.870642015332031,20.044227844238293,17.391930769531257,4.81453513867631
xgb_component,XGB_Pred_MWH,origin_01,2024-10-13 00:00:00-07:00,2024,Fall,10,384,116.30257716666667,117.57983545462291,-1.2772582879562377,3.3119057258046465,2.912832105000336,27.604166666666668,6.288368486523441,12.717503637695302,13.66763992480469,4.045711888871055
lgb_component,LGB_Pred_MWH,origin_17,2026-04-26 00:00:00-07:00,2026,Spring,4,384,127.136992640625,119.34009744836767,7.796895192257328,8.460274328501805,6.270040726283305,90.10416666666666,18.14084367121214,26.20313310884245,10.144714626736516,10.37890311038293
lgb_component,LGB_Pred_MWH,origin_22,2026-07-07 00:00:00-07:00,2026,Summer,7,380,187.94545492105263,185.7511861255109,2.194268795541741,7.037012911503518,3.682846994265891,59.210526315789465,15.884510292957941,29.136403536923297,24.254931318851533,9.232705150365138
lgb_component,LGB_Pred_MWH,origin_07,2025-07-20 00:00:00-07:00,2025,Summer,7,384,157.82088622916666,151.66033228224754,6.1605539469191335,6.592453223669639,4.070664538459415,89.84375,13.720232814623424,23.40790407234988,7.33626836713276,8.283535140300476
lgb_component,LGB_Pred_MWH,origin_12,2025-12-06 23:00:00-08:00,2025,Winter,12,384,139.45845884114584,133.7722257980578,5.686233043088024,6.436217545554272,4.385528097477493,88.80208333333334,12.899994157321611,20.48802200754912,19.99645722496291,7.898456882115524
lgb_component,LGB_Pred_MWH,origin_21,2026-07-06 00:00:00-07:00,2026,Summer,7,380,185.74302035789472,186.52490495469982,-0.7818845968050644,5.923232392781111,3.2624168419342787,49.21052631578947,12.332381128137479,21.661102125910816,26.533805221675806,7.6759663838399295
lgb_component,LGB_Pred_MWH,origin_23,2026-07-20 00:00:00-07:00,2026,Summer,7,384,200.18689673437498,196.59198203594633,3.5949146984286853,5.661679134573614,2.6212586843683314,66.66666666666666,14.230455722166493,32.58931991049954,16.494140145571038,8.060469707454937
lgb_component,LGB_Pred_MWH,origin_24,2026-07-21 00:00:00-07:00,2026,Summer,7,384,200.79070704427082,197.90779284469022,2.8829141995805965,5.156116126520607,2.3445221876609468,65.36458333333334,12.537344342882289,31.212353065426072,17.547319014112446,7.386533314327561
lgb_component,LGB_Pred_MWH,origin_05,2025-05-25 00:00:00-07:00,2025,Spring,5,384,153.69139593489584,155.88483211459035,-2.193436179694513,4.871724984235846,3.0636480188762607,36.97916666666667,10.08046544412981,18.167979397666386,28.18370905642996,6.6234546812789805
lgb_component,LGB_Pred_MWH,origin_08,2025-08-17 00:00:00-07:00,2025,Summer,8,384,187.771909734375,188.48664036513685,-0.7147306307618345,4.850284261862525,2.6589419899821123,48.17708333333333,9.73549899061834,15.416753159632947,32.11941062321111,6.50710352980228
lgb_component,LGB_Pred_MWH,origin_16,2026-03-29 00:00:00-07:00,2026,Spring,3,384,120.51718188281251,117.32483148166007,3.192350401152424,4.80597733779105,3.836257413204876,77.08333333333334,10.818349908176847,21.607759180040205,13.021084034505819,6.330563952757245
lgb_component,LGB_Pred_MWH,origin_19,2026-05-28 00:00:00-07:00,2026,Spring,5,384,158.50971714583332,157.1330485358782,1.3766686099551417,4.656602233315101,3.0474419806676085,66.66666666666666,9.836410278705678,17.658511361985077,17.869738588957233,5.995056245665123
lgb_component,LGB_Pred_MWH,origin_18,2026-05-24 00:00:00-07:00,2026,Spring,5,384,142.90284213541665,141.62482416957852,1.2780179658381454,4.5804595219937125,3.3585720745423964,66.92708333333334,9.069678176267125,16.474575162697718,22.8469895035266,5.788585080274946
lgb_component,LGB_Pred_MWH,origin_20,2026-05-29 00:00:00-07:00,2026,Spring,5,384,163.7729361171875,163.1588058625073,0.6141302546801993,4.53738615445142,2.956345060706248,62.760416666666664,9.758187495695296,15.827520861334591,21.769206481720488,5.871080299208602
lgb_component,LGB_Pred_MWH,origin_11,2025-11-08 23:00:00-08:00,2025,Fall,11,384,122.29222068489582,118.57220989093923,3.7200107939565985,4.292523088548196,3.347700640013611,87.5,8.518931610418806,23.735243870064522,9.391667445522174,5.621202087552803
lgb_component,LGB_Pred_MWH,origin_09,2025-09-14 00:00:00-07:00,2025,Summer,9,384,162.83103684895835,162.22245654417773,0.6085803047806062,4.1605390500166495,2.4948144118991817,60.416666666666664,8.92052789832455,14.00176369705899,34.471608928489786,6.021119581765071
