Test,Purpose,Basis,ForecastColumn,Target,Gate,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,Pass
Last 45 days,Recent behavior,recent_45_day_backtest,Final_Backtest_Forecast_MWH,Recent MAE <= 3.0 MWh,mae<=3.0,1077,173.90108146115756,174.04457505662776,-0.1434935954702396,3.3571256201314426,4.537832406293841,1.9463311643392927,50.0464252553389,7.2246953052114575,20.499722683058224,21.542006536801722,340.527716,343.3268968296856,-2.7991808296856107,False
Seasonal rolling origins,General robustness,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,"MAE <= 4.5, MAPE <= 3.5%, abs bias <= 0.75",mae<=4.5;mape<=3.5;abs_bias<=0.75,8440,142.1466622104265,141.7049831796103,0.44167903081619814,3.6432324174488433,5.002951511690968,2.5677793646843163,54.58530805687204,8.07027137014382,29.44176063907676,34.609120247799666,340.527716,336.8830937522785,3.644622247721486,True
Day 1 only,Near-term operational forecast,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 3.5 MWh,mae<=3.5,528,126.66625613636361,126.12528054218257,0.5409755941810453,2.6642654517435864,3.7830630057474517,2.0171656492542858,52.083333333333336,6.036024581389853,17.92937171442604,14.676195625072125,248.87775,244.67372551101448,4.20402448898551,True
Days 2-3,Short weather forecast horizon,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.0 MWh,mae<=5.0,1056,133.36420725852275,132.36963383709323,0.9945734214295197,3.7166035410776352,5.172113712548966,2.67648019048917,56.91287878787878,8.56554488905298,18.562075038863725,19.115590844504396,294.860266,276.2981909611363,18.562075038863725,True
Days 4-7,Weather uncertainty horizon,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.0 MWh,mae<=5.0,2112,141.60408842613634,140.68561179651778,0.9184766296185761,3.5074086874987858,4.823724953084647,2.4816784539619303,57.48106060606061,7.599849498614514,29.44176063907676,19.42144997293704,327.308191,325.61420351427734,1.6939874857226869,True
Hot peak days,Operational risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 6.0 MWh,mae<=6.0,567,255.91564689417987,255.25774896946214,0.657897924717777,4.99316635483327,6.455125196320109,2.006535168765401,53.26278659611992,10.969586825188415,22.273823924534042,20.415714453637094,340.527716,336.8830937522785,3.644622247721486,True
Cloud/solar midday,BTM solar/cloud risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 7.0 MWh,mae<=7.0,1551,138.62130575048357,137.88827771018168,0.7330280403018792,4.982034948780579,6.727871967100736,3.600766014832679,53.44938749194068,10.645167095111177,29.44176063907676,34.609120247799666,315.46625,308.5052065629829,6.961043437017111,True
Shoulder heat transition,Spring/fall load-response risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 7.0 MWh,mae<=7.0,693,145.27323621067822,145.15659004278803,0.11664616789017945,4.356770439074465,5.628713916493935,2.9972875441968214,52.669552669552665,9.77296579112254,16.019748719533624,17.268566778824507,251.088633,260.9107467749632,-9.822113774963185,True
Peak window hours 14-18,Peak planning risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.5 MWh,mae<=5.5,1756,177.78045012015943,177.00017973677157,0.7802703833878915,4.932236724371084,6.513920279324882,2.9744769418359676,54.783599088838265,10.509763778309107,29.44176063907676,34.609120247799666,340.527716,336.8830937522785,3.644622247721486,True
