N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,ForecastColumn,Model,MAE_Improvement_vs_Raw_MWH,Skill_vs_Raw_PCT,Bias_Abs_Improvement_vs_Raw_MWH,MAE_Delta_vs_Final_MWH
8440,142.14687095165877,141.3668731220081,0.7799978296506833,3.737958032633287,5.193670937564459,2.6109353910310813,56.24407582938389,8.353440907082446,31.387372579356906,36.33488880507164,340.527716,337.49657020733144,3.0311457926685534,Final_Backtest_Forecast_MWH,final_corrected_production,0.9298569607831118,19.920604439006365,1.4296300625151053,0.0
8440,142.14687095165877,141.3668731220081,0.7799978296506833,3.737958032633287,5.193670937564459,2.6109353910310813,56.24407582938389,8.353440907082446,31.387372579356906,36.33488880507164,340.527716,337.49657020733144,3.0311457926685534,Auto_Residual_Adjusted_Forecast_MWH,auto_residual_shadow,0.9298569607831118,19.920604439006365,1.4296300625151053,0.0
8440,142.14687095165877,141.3668731220081,0.7799978296506833,3.737958032633287,5.193670937564459,2.6109353910310813,56.24407582938389,8.353440907082446,31.387372579356906,36.33488880507164,340.527716,337.49657020733144,3.0311457926685534,Stage_Selected_Forecast_MWH,stage_selected_production,0.9298569607831118,19.920604439006365,1.4296300625151053,0.0
8440,142.14687095165877,141.3652326420359,0.7816383096228966,3.7389430505470944,5.19588733397106,2.6111995545943407,56.24407582938389,8.35640661910202,31.387372579356906,36.33488880507164,340.527716,337.49657020733144,3.0311457926685534,Focused_Shape_Adjusted_Forecast_MWH,focused_shape_shadow,0.9288719428693044,19.899502104933642,1.4279895825428919,0.00098501791380734
8440,142.14687095165877,141.36974872665246,0.7771222250063136,3.739755718993259,5.197424416598531,2.6117210111503595,56.208530805687204,8.355093460549524,31.387372579356906,36.33488880507164,340.527716,337.49657020733144,3.0311457926685534,Daily_Peak_Shadow_Adjusted_Forecast_MWH,daily_peak_shadow,0.92805927442314,19.882092065176053,1.4325056671594751,0.0017976863599717952
8440,142.14687095165877,141.3977943253168,0.749076626341975,3.7406933106662925,5.212807369939236,2.608042480919781,55.65165876777252,8.388703846074883,31.644820862290118,35.78685077783652,340.527716,337.49657020733144,3.0311457926685534,Auto_Residual_Full_Shadow_Adjusted_Forecast_MWH,auto_residual_full_shadow,0.9271216827501063,19.86200575767766,1.4605512658238136,0.0027352780330054394
8440,142.14687095165877,141.08921236164787,1.0576585900108784,4.070098866238162,5.802096466978769,2.7872143871997515,58.09241706161138,9.066987275297471,31.728193862239863,42.362036505952375,340.527716,327.1650393066231,13.362676693376898,Peak_Risk_Adjusted_Forecast_MWH,peak_risk_adjusted,0.597716127178237,12.805051785927047,1.1519693021549102,0.3321408336048748
8440,142.14687095165877,141.07653558460467,1.0703353670540854,4.076706971297513,5.812474072427511,2.79057897143962,58.1872037914692,9.072665179349789,33.072480422600194,42.362036505952375,340.527716,327.1650393066231,13.362676693376898,Cloud_Solar_Adjusted_Forecast_MWH,cloud_solar_adjusted,0.5911080221188856,12.663484370151751,1.1392925251117032,0.3387489386642262
8440,142.14687095165877,141.04522070778276,1.1016502438759959,4.080081521610582,5.816583601335874,2.7921180939795813,58.3175355450237,9.078009388673431,33.072480422600194,41.84683584107984,340.527716,327.1650393066231,13.362676693376898,Warm_Ramp_Adjusted_Forecast_MWH,warm_ramp_adjusted,0.5877334718058167,12.591190367115459,1.1079776482897927,0.34212348897729505
8440,142.14687095165877,141.21672492393301,0.9301460277257677,4.0847847371890404,5.842387049988135,2.7966790027312745,56.43364928909953,9.192911631438713,32.25920479744417,42.77488880507164,340.527716,326.5519536420131,13.975762357986923,Recent_Corrected_Forecast_MWH,recent_corrected_simulation,0.5830302562273584,12.490431969769125,1.279481864440021,0.3468267045557534
8440,142.14687095165877,140.9817482261128,1.1651227255459444,4.091377326202057,5.84302195581217,2.7968026700641873,58.64928909952607,9.078009388673431,33.072480422600194,41.84683584107984,340.527716,327.1650393066231,13.362676693376898,Residual_Calibrated_Forecast_MWH,residual_calibrated,0.5764376672143419,12.349196958906122,1.0445051666198442,0.3534192935687699
8440,142.14687095165877,140.42247044980013,1.7244005018586284,4.19553177839315,5.8600244174770175,2.894686182483206,64.70379146919431,9.234685851338647,31.768459615546504,40.18538383446412,340.527716,328.6655998801174,11.862116119882614,Targeted_Meta_Adjusted_Forecast_MWH,targeted_residual_meta_adjusted,0.472283215023249,10.117864904443918,0.4852273903071602,0.45757374575986276
8440,142.14687095165877,139.90408345239885,2.242787499259907,4.612538567273153,6.193779141335921,3.233239424002848,69.00473933649289,9.870898331410805,30.58137381873823,36.9871601919761,340.527716,328.17475415585267,12.35296184414733,CatBoost_Pred_MWH,catboost_benchmark,0.05527642614324613,1.1842034489629378,-0.03315960709411847,0.8745805346398656
8440,142.14687095165877,139.937243059493,2.2096278921657886,4.667814993416399,6.27307637455366,3.275310642195635,68.88625592417061,10.01078890984732,30.80102670759166,37.944397848700504,340.527716,328.6655998801174,11.862116119882614,Raw_Forecast_MWH,raw_xgb_lgb_production,0.0,0.0,0.0,0.9298569607831118
8440,142.14687095165877,139.92919763320995,2.2176733184488158,4.736104133405958,6.361851752030983,3.3239799201268863,68.62559241706161,10.043205837695302,31.297547290039063,35.80993172949218,340.527716,327.98980712890625,12.537908871093748,XGB_Pred_MWH,xgb_component,-0.06828913998955954,-1.462978718862599,-0.00804542628302718,0.9981461007726713
8440,142.14687095165877,139.9598074324225,2.187063519236262,4.7496495032198425,6.387251182177216,3.3315596852171807,68.40047393364928,10.200924285200731,32.729743480987906,38.941633833744845,340.527716,329.1008276594151,11.426888340584924,LGB_Pred_MWH,lgb_component,-0.08183450980344364,-1.7531652372440865,0.0225643729295264,1.0116914705865554
