ForecastColumn,RankBasis,Month,Forecast_Day_Bucket,Peak_Hour_Band,DailyMaxTempBiasBand,CloudCoverBiasBand,LagAnchorState,N,Residual_Sum_MWH,Positive_Residual_Sum_MWH,Negative_Residual_Sum_MWH,Bias_MWH,MAE_MWH,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Mean_MWH,Forecast_Mean_MWH,Raw_Bias_MWH,Raw_Residual_Sum_MWH,Mean_RawMinusSameHour7_MWH,Mean_Lag24MinusSameHour7_MWH,RMSE_MWH,Abs_Residual_Sum_MWH,Bias_Delta_vs_Raw_MWH
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,10,Days8-16,HE16-18,75-85,Clear/Low,-10..10,18,-0.057300458206839266,12.164867520995273,-12.222167979202112,-0.003183358789268848,1.3548353055665214,55.55555555555556,3.3598839498998165,3.9146584679440934,4.445058155415069,149.13995655555556,149.14313991434483,4.827774247149601,86.89993644869281,3.516435894516045,0.05543950699633547,1.8995505184589996,0.057300458206839266,-4.8309576059388695
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,7,Days2-3,HE16-18,85-90,Clear/Low,<-10,9,-0.4794495830559242,19.074680162251127,-19.55412974530705,-0.05327217589510269,4.292089989728686,66.66666666666666,6.780246203715428,6.2594897931011815,8.86327184617241,246.79232666666667,246.8455988425618,18.47265657214044,166.25390914926396,-42.490649284040664,19.140444829816712,4.959254648696612,0.4794495830559242,-18.525928748035543
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,1,Days8-16,HE14-15,<75,Clear/Low,-10..10,5,-1.2247492293581246,0.9603878042644141,-2.1851370336225386,-0.2449498458716249,0.6291049675773905,60.0,1.0947889985025938,0.7324953441727757,1.1036709252678918,124.7983812,125.04333104587162,2.2428831446214645,11.214415723107322,-2.251992817298165,-1.6836610926653974,0.7696601765316056,1.2247492293581246,-2.4878329904930894
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,1,Days2-3,HE16-18,<75,Overcast,-10..10,6,-2.871820164761999,7.6391408005681285,-10.510960965330128,-0.4786366941269999,3.025016960983043,50.0,4.804981052053591,3.0649375414438964,6.545024562663286,153.689272,154.167908694127,2.9475603857701835,17.685362314621102,-3.3171421988108043,-4.6046910826193255,3.457370964895493,2.871820164761999,-3.4261970798971833
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,7,Days8-16,HE16-18,98-100,Clear/Low,10..25,11,-2.9543180416964105,12.520250793065486,-15.474568834761897,-0.2685743674269464,2.544983602529762,54.54545454545454,5.201564645752796,5.201564645752796,7.8397538339050925,302.72440663636365,302.9929810037906,13.462986607165305,148.09285267881836,19.710141112303393,9.574770789152204,3.3329252703283934,2.9543180416964105,-13.731560974592252
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,10,Days8-16,HE16-18,75-85,Some/Partly,-10..10,5,-3.474061243708178,4.868432115438651,-8.342493359146829,-0.6948122487416356,2.642185094917096,20.0,4.649180109856997,4.868432115438651,4.320302101484515,141.9968832,142.69169544874165,1.8425996035160779,9.21299801758039,0.7261184443686318,3.5185856315199544,3.143751446796291,3.474061243708178,-2.5374118522577134
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,3,Days4-7,HE16-18,<75,Some/Partly,-10..10,5,-3.588407570692439,5.604845186039654,-9.193252756732093,-0.7176815141384878,2.9596195885543493,40.0,4.180278574370439,3.365698781651872,4.72333176951615,138.3225478,139.0402293141385,2.620657547506423,13.103287737532114,-6.139905027797289,-5.3190304735518055,3.158584825088092,3.588407570692439,-3.338339061644911
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,3,Days8-16,HE16-18,<75,Overcast,-10..10,9,-3.741225246409485,11.69457541988183,-15.435800666291314,-0.41569169404549833,3.014486231797016,55.55555555555556,6.859336035887842,6.574042965092275,8.000508319070107,135.45130444444445,135.86699613848995,2.8071442106356304,25.264297895720674,3.5244028097696716,5.30270805688122,4.031145542670218,3.741225246409485,-3.2228359046811286
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,1,Days8-16,HE16-18,<75,Overcast,-10..10,6,-4.305482113163777,2.139847897550993,-6.44533001071477,-0.7175803521939628,1.4308629847109604,33.33333333333333,2.735749578258776,1.5401414480215863,3.931357708495966,145.96984133333333,146.68742168552728,2.5652492429655687,15.391495457793411,-3.783187336634318,-2.471551363043384,1.848023419191036,4.305482113163777,-3.2828295951595314
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,4,Days8-16,HE14-15,75-85,Overcast,10..25,6,-4.418863923992021,7.000151869757744,-11.419015793749764,-0.7364773206653368,3.0698612772512512,50.0,5.297987555861937,4.0413446578256185,5.911360611143408,131.37203166666666,132.10850898733202,4.316390259723566,25.8983415583414,18.295983575440925,10.90106629544475,3.6691309230890043,4.418863923992021,-5.052867580388903
