Test,Purpose,Basis,ForecastColumn,Target,Gate,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,Pass
Last 45 days,Recent behavior,recent_45_day_backtest,Final_Backtest_Forecast_MWH,Recent MAE <= 3.0 MWh,mae<=3.0,1081,170.58932931421523,170.71185493830214,-0.12252562408692215,3.3241478671198967,4.718998698315818,1.8932370194572223,53.74653098982424,7.594814310147143,24.470945205142982,24.439876905998972,341.469,332.5941742904853,8.87482570951471,False
Seasonal rolling origins,General robustness,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,"MAE <= 4.5, MAPE <= 3.5%, abs bias <= 0.75",mae<=4.5;mape<=3.5;abs_bias<=0.75,7680,137.74102562838542,137.71979159659932,0.021234031786076368,3.551738086735971,4.871683120870786,2.5714761742761842,51.341145833333336,7.81013228011056,22.5783752051654,30.763380369494286,327.308191,323.1663063739119,4.141884626088142,True
Day 1 only,Near-term operational forecast,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 3.5 MWh,mae<=3.5,480,123.59284843541667,123.61610067528567,-0.023252239869008335,2.4976788568005976,3.599014762080253,1.9796409758619078,45.0,5.662634399531025,16.23847403711291,12.555553291005666,241.608383,236.4681282064874,5.140254793512611,True
Days 2-3,Short weather forecast horizon,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.0 MWh,mae<=5.0,960,130.27984144270832,130.08300229874527,0.1968391439630678,3.6936176652690933,5.120529819931485,2.78351262162119,45.83333333333333,8.754589202503519,20.87568443093049,18.265857559751254,274.743025,269.84016498409653,4.902860015903457,True
Days 4-7,Weather uncertainty horizon,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.0 MWh,mae<=5.0,1920,137.75898377708333,137.65848914133227,0.1004946357510482,3.160030412629177,4.287384540289258,2.334963503114651,50.46874999999999,7.043718661644196,17.16623927723201,18.569942030977558,327.308191,323.1663063739119,4.141884626088142,True
Hot peak days,Operational risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 6.0 MWh,mae<=6.0,430,252.0029498232558,251.38325891011914,0.6196909131366678,4.915958440551035,6.277832269323199,2.0079315399058375,53.95348837209303,10.546061756889635,18.442355283322343,16.74387617178158,327.308191,323.1663063739119,4.141884626088142,True
Cloud/solar midday,BTM solar/cloud risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 7.0 MWh,mae<=7.0,1467,134.26440570211315,134.22799262283667,0.03641307927648905,4.730027204754584,6.3044240308703285,3.550713121379754,48.80708929788685,10.022507091311708,21.86371727943255,30.763380369494286,315.46625,310.70729515836064,4.758954841639365,True
Shoulder heat transition,Spring/fall load-response risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 7.0 MWh,mae<=7.0,693,145.27323621067822,145.62572734400158,-0.35249113332335996,4.383058658803457,5.636304081902557,2.995646180422902,45.74314574314574,9.545282573611532,18.59173724315417,16.1974756330104,251.088633,254.02520622762037,-2.9365732276203858,True
Peak window hours 14-18,Peak planning risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.5 MWh,mae<=5.5,1600,170.09232939875,170.39349192381374,-0.30116252506372676,4.902282123410389,6.376453372500316,3.0648914692862306,46.625,10.304470989836245,22.5783752051654,30.714713863686825,327.308191,323.1663063739119,4.141884626088142,True
