N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,ForecastColumn,Model,MAE_Improvement_vs_Raw_MWH,Skill_vs_Raw_PCT,Bias_Abs_Improvement_vs_Raw_MWH,MAE_Delta_vs_Final_MWH
9208,147.027785982298,147.0401165508737,-0.012330568575718877,4.167871286881651,5.648811551070205,2.8382492061135443,49.489574283231974,9.33139840170288,27.650732329176947,27.495629238175013,352.83,334.2209759792074,18.60902402079256,Heat_Persistence_Peak_Shadow_Forecast_MWH,heat_persistence_peak_shadow,1.0817098737505564,20.605641491221103,1.9473346448014779,-0.0002181634520157516
9208,147.027785982298,147.03854631022023,-0.01076032792222045,4.1680894503336665,5.64950870644022,2.838316512150513,49.50043440486533,9.33820832341824,27.650732329176947,27.495629238175013,352.83,334.2209759792074,18.60902402079256,Final_Backtest_Forecast_MWH,final_corrected_production,1.0814917102985406,20.601485665349664,1.9489048854549764,0.0
9208,147.027785982298,147.03854631022023,-0.01076032792222045,4.1680894503336665,5.64950870644022,2.838316512150513,49.50043440486533,9.33820832341824,27.650732329176947,27.495629238175013,352.83,334.2209759792074,18.60902402079256,Stage_Selected_Forecast_MWH,stage_selected_production,1.0814917102985406,20.601485665349664,1.9489048854549764,0.0
9208,147.027785982298,147.03854631022023,-0.01076032792222045,4.1680894503336665,5.64950870644022,2.838316512150513,49.50043440486533,9.33820832341824,27.650732329176947,27.495629238175013,352.83,334.2209759792074,18.60902402079256,Heat_Analog_Shadow_Forecast_MWH,heat_analog_shadow,1.0814917102985406,20.601485665349664,1.9489048854549764,0.0
9208,147.027785982298,147.03854631022023,-0.01076032792222045,4.1680894503336665,5.64950870644022,2.838316512150513,49.50043440486533,9.33820832341824,27.650732329176947,27.495629238175013,352.83,334.2209759792074,18.60902402079256,Hot_Ramp_Peak_Shadow_Forecast_MWH,hot_ramp_peak_shadow,1.0814917102985406,20.601485665349664,1.9489048854549764,0.0
9208,147.027785982298,146.97552416833614,0.05226181396187611,4.215701725587733,5.720247988680869,2.856151085216834,49.77193744569939,9.478525943977019,27.660401232687263,27.495629238175013,352.83,334.2209759792074,18.60902402079256,Auto_Residual_Full_Shadow_Adjusted_Forecast_MWH,auto_residual_full_shadow,1.033879435044474,19.69451282699978,1.9074033994153208,0.04761227525406664
9208,147.027785982298,146.97507209664235,0.05271388565564704,4.218520507147636,5.723623924306586,2.857957945920636,49.78279756733276,9.481895620152038,27.650732329176947,27.495629238175013,352.83,334.2209759792074,18.60902402079256,Auto_Residual_Adjusted_Forecast_MWH,auto_residual_shadow,1.0310606534845714,19.640817465909997,1.9069513277215497,0.0504310568139692
9208,147.027785982298,146.97853001541776,0.04925596688023339,4.2234727996440755,5.7302093230771565,2.8602226264081287,49.73935708079931,9.501429186498324,27.650732329176947,27.495629238175013,352.83,334.2209759792074,18.60902402079256,Daily_Peak_Shadow_Adjusted_Forecast_MWH,daily_peak_shadow,1.0261083609881316,19.5464805589282,1.9104092464969633,0.055383349310409
9208,147.027785982298,146.92322343121333,0.10456255108468583,4.233181858960327,5.727308520832242,2.875784338527534,50.314943527367504,9.438049788225253,26.650732329176947,26.55678740149918,352.83,334.2209759792074,18.60902402079256,Auto_Residual_Broad_HotPeak_Shadow_Adjusted_Forecast_MWH,auto_residual_broad_hot_peak_shadow,1.0163993016718802,19.361531340711288,1.8551026622925109,0.06509240862666044
9208,147.027785982298,146.9226443988969,0.10514158340113208,4.23429502691869,5.729680040231636,2.876042997586689,50.314943527367504,9.444101937736487,26.650732329176947,26.55678740149918,352.83,334.2209759792074,18.60902402079256,Auto_Residual_Structural_HotPeak_Adjusted_Forecast_MWH,auto_residual_structural_hot_peak_shadow,1.0152861337135173,19.340326449800926,1.8545236299760648,0.06620557658502335
9208,147.027785982298,146.91651692308992,0.11126905920809674,4.23558725558479,5.730499358101217,2.8765541294076433,50.38010425716768,9.444101937736487,26.650732329176947,26.55678740149918,352.83,334.2209759792074,18.60902402079256,Focused_Shape_Adjusted_Forecast_MWH,focused_shape_shadow,1.0139939050474167,19.31571060662107,1.8483961541691,0.06749780525112392
9208,147.027785982298,146.5418287271487,0.48595725514931676,4.550361427751265,6.3424223692691974,3.0306006048013403,53.29061685490878,10.277236614488078,31.084548721029705,32.65371225005211,352.83,327.91144600994636,24.918553990053624,Cloud_Solar_Adjusted_Forecast_MWH,cloud_solar_adjusted,0.699219732880942,13.319533720605147,1.47370795822788,0.38227197741759866
9208,147.027785982298,146.43204750985922,0.5957384724387801,4.552719931249795,6.34693043293958,3.0296139011019725,53.81190269331017,10.328017351192571,31.084548721029705,32.65371225005211,352.83,327.91144600994636,24.918553990053624,Residual_Calibrated_Forecast_MWH,residual_calibrated,0.6968612293824119,13.274606260178077,1.3639267409384166,0.3846304809161287
9208,147.027785982298,146.50496999616323,0.5228159861347819,4.55604467370931,6.351146989934745,3.0333539263295517,53.45351867940921,10.344213124034495,31.084548721029705,32.65371225005211,352.83,327.91144600994636,24.918553990053624,Warm_Ramp_Adjusted_Forecast_MWH,warm_ramp_adjusted,0.6935364869228975,13.211272779700675,1.436849227242415,0.38795522337564314
9208,147.027785982298,146.6373098636055,0.390476118692489,4.556412579636741,6.338498078374427,3.039340495315088,52.23718505647263,10.26449043545469,31.084548721029705,32.65371225005211,352.83,327.91144600994636,24.918553990053624,Recent_Corrected_Forecast_MWH,recent_corrected_simulation,0.693168580995466,13.204264488635657,1.5691890946847078,0.38832312930307467
9208,147.027785982298,145.73977853411418,1.288007448183817,4.645145983471601,6.369188840881286,3.1197344050256945,60.57775847089487,10.25642369330884,30.144319017928638,35.00480916660831,352.83,328.9371375498157,23.892862450184282,Targeted_Meta_Adjusted_Forecast_MWH,targeted_residual_meta_adjusted,0.6044351771606058,11.513969565675096,0.6716577651933797,0.47705653313793484
