Test,Purpose,Basis,ForecastColumn,Target,Gate,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,Pass
Last 45 days,Recent behavior,recent_45_day_backtest,Final_Backtest_Forecast_MWH,Recent MAE <= 3.0 MWh,mae<=3.0,1077,183.53704865490562,183.3562002096959,0.18084844520968738,2.989835490846532,4.091951774589438,1.648210663734708,51.34633240482822,6.829830694847333,18.687910024954164,14.853210069291947,352.83,341.7431569964355,11.086843003564468,True
Seasonal rolling origins,General robustness,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,"MAE <= 4.5, MAPE <= 3.5%, abs bias <= 0.75",mae<=4.5;mape<=3.5;abs_bias<=0.75,9208,147.027785982298,146.78603812967955,0.24174785261844967,3.8186841946123473,5.2535839751342195,2.5899037790621753,52.5629887054735,8.594886793023097,27.18600025578172,32.77541820133354,352.83,339.34114349759153,13.488856502408453,True
Day 1 only,Near-term operational forecast,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 3.5 MWh,mae<=3.5,576,133.62200413020835,132.30439320523476,1.3176109249735735,3.40324491602159,4.988929670409978,2.4159280685456324,53.645833333333336,8.472302204421496,22.144726087876137,15.802907304351521,333.002841,320.4040879863743,12.598753013625696,True
Days 2-3,Short weather forecast horizon,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.0 MWh,mae<=5.0,1152,139.03631937760417,138.15136130802142,0.8849580695827373,4.0313492597692795,5.5530256656393,2.7912529455345787,52.25694444444444,9.77139084732747,21.148091678948617,17.336175119546425,333.002841,319.0341131533352,13.968727846664763,True
Days 4-7,Weather uncertainty horizon,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.0 MWh,mae<=5.0,2304,144.97101395486112,144.44151234321302,0.5295016116481102,3.5257331310858437,4.8150403481605935,2.4256757138022222,53.47222222222222,7.753128542019291,25.254962038299993,21.696025853368525,327.308191,326.8639993730317,0.44419162696834746,True
Hot peak days,Operational risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 6.0 MWh,mae<=6.0,719,264.07329501251735,263.6838812053,0.3894138072173669,5.698978657300028,7.189605784902909,2.1997988131687327,48.95688456189152,12.264924786165285,21.715767276545535,20.909745420512735,352.83,339.34114349759153,13.488856502408453,True
Cloud/solar midday,BTM solar/cloud risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 7.0 MWh,mae<=7.0,1616,141.9577870321782,141.46350374230488,0.4942832898733373,5.157969152075369,6.870530600442586,3.66804450403248,51.79455445544554,11.142589734292905,25.254962038299993,32.77541820133354,315.46625,311.02855884041946,4.437691159580538,True
Shoulder heat transition,Spring/fall load-response risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 7.0 MWh,mae<=7.0,693,145.27323621067822,145.55117636024528,-0.27794014956706264,3.9524685365078103,5.192646611769493,2.7560949236009624,50.93795093795094,8.740569484858442,16.568682474039633,17.336175119546425,251.088633,259.35328216865634,-8.264649168656348,True
Peak window hours 14-18,Peak planning risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.5 MWh,mae<=5.5,1918,186.6018328451512,186.28208998015782,0.31974286499339494,5.201140994057202,6.832262674510403,2.9641199147772173,50.156412930135566,11.24818572457,27.18600025578172,31.312049319111793,352.83,339.34114349759153,13.488856502408453,True
