Stage,ForecastColumn,Replay_Origin_ID,Replay_Origin_DT,Replay_Origin_Year,Replay_Origin_Season,Replay_Origin_Month,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
xgb_component,XGB_Pred_MWH,origin_07,2025-07-20 00:00:00-07:00,2025,Summer,7,384,157.82088622916666,146.64676241079965,11.174123818367006,11.176223069455466,6.825237484318303,99.73958333333334,21.98904265273437,34.53464032421874,0.403056208984367,13.113686491485355
xgb_component,XGB_Pred_MWH,origin_17,2026-04-26 00:00:00-07:00,2026,Spring,4,384,127.136992640625,116.30322033166885,10.833772308956148,11.12047973617681,8.148239507954486,92.96875,23.433667654003905,38.09440739746094,6.699421939453131,13.817129023529464
xgb_component,XGB_Pred_MWH,origin_12,2025-12-06 23:00:00-08:00,2025,Winter,12,384,139.45845884114584,129.9060311714808,9.552427669665018,9.631473019556681,6.63270519928708,97.91666666666666,17.987476278906247,27.552388680664052,6.524406949218758,11.196197659812249
xgb_component,XGB_Pred_MWH,origin_23,2026-07-20 00:00:00-07:00,2026,Summer,7,384,200.19178741406247,192.34829449653625,7.843492917526245,8.447749017710368,3.9622234493417174,91.92708333333334,18.223804698535172,34.77043896484378,12.561196166992175,10.713155763601701
xgb_component,XGB_Pred_MWH,origin_24,2026-07-21 00:00:00-07:00,2026,Summer,7,384,200.7955977239583,193.31511708100638,7.480480642951965,8.208037518414814,3.7766281178872156,91.92708333333334,17.724725747070316,31.504425952148438,14.191857177734363,10.481950041134922
xgb_component,XGB_Pred_MWH,origin_22,2026-07-07 00:00:00-07:00,2026,Summer,7,380,187.94545492105263,181.79414933857166,6.151305582480983,8.044594539699837,4.1160862303986665,75.78947368421053,17.736644130664036,33.01206396484375,17.156924707031237,10.398515338026465
xgb_component,XGB_Pred_MWH,origin_13,2026-01-03 23:00:00-08:00,2026,Winter,1,384,128.126853875,120.90221514304478,7.22463873195521,7.542787867890676,5.7868103951874055,94.53125,13.295152966552742,22.80922086621095,7.631365909179692,8.581229567743005
xgb_component,XGB_Pred_MWH,origin_21,2026-07-06 00:00:00-07:00,2026,Summer,7,380,185.74302035789472,180.33458988792017,5.408430469974558,7.39782827985583,3.8693867695952946,74.47368421052632,15.604712949804696,29.32849328613281,23.580313443359387,9.421223799931978
xgb_component,XGB_Pred_MWH,origin_19,2026-05-28 00:00:00-07:00,2026,Spring,5,384,158.50971714583332,151.7244779864947,6.785239159338633,7.217936926357269,4.728550903247821,90.36458333333334,14.251331289062493,25.037168961914062,7.779722444335931,8.62949275857125
xgb_component,XGB_Pred_MWH,origin_18,2026-05-24 00:00:00-07:00,2026,Spring,5,384,142.90284213541665,136.4202108581861,6.482631277230581,7.198448143779754,5.17865617093415,89.84375,13.0621123980957,24.884459000976562,9.851484529296869,8.533609475553282
xgb_component,XGB_Pred_MWH,origin_20,2026-05-29 00:00:00-07:00,2026,Spring,5,384,163.7729361171875,157.1154685219129,6.657467595274607,7.070514099702199,4.4563910167681495,92.44791666666666,12.86215828876953,23.64996889648438,6.835499128906264,8.40060043252139
xgb_component,XGB_Pred_MWH,origin_11,2025-11-08 23:00:00-08:00,2025,Fall,11,384,122.29222068489582,115.48157652219136,6.810644162704468,6.962123900591532,5.508232647463419,94.79166666666666,12.104263116064455,25.333072640625005,5.628116455078128,8.20914730764368
xgb_component,XGB_Pred_MWH,origin_10,2025-10-12 00:00:00-07:00,2025,Fall,10,384,118.67937204947917,112.04911828041077,6.6302537690684,6.830008442441304,5.616133547123645,95.57291666666666,11.47282879785156,17.19635673046875,5.873441088867182,7.730074996473207
xgb_component,XGB_Pred_MWH,origin_14,2026-01-31 23:00:00-08:00,2026,Winter,1,384,120.6618153359375,114.2996597091357,6.362155626801809,6.658569919368745,5.355281740042902,93.48958333333334,12.528737801660148,31.54497607080077,6.792779499999995,8.373903008991627
xgb_component,XGB_Pred_MWH,origin_16,2026-03-29 00:00:00-07:00,2026,Spring,3,384,120.51718188281251,114.64490596453349,5.872275918279012,6.587631887527466,5.290413669265043,88.80208333333334,13.033400125732415,22.416890218750012,11.078101635742186,8.078627770531607
xgb_component,XGB_Pred_MWH,origin_08,2025-08-17 00:00:00-07:00,2025,Summer,8,384,187.771909734375,182.6795594493548,5.092350285020192,6.5321350417594894,3.2443868256284216,81.25,14.171970028710925,25.324343261718752,22.939571484374994,8.409411917517003
xgb_component,XGB_Pred_MWH,origin_09,2025-09-14 00:00:00-07:00,2025,Summer,9,384,162.83103684895835,157.66414695978165,5.166889889176687,6.499007430088043,3.890581228017531,88.80208333333334,12.456524594824222,20.29730607910156,28.69135567968749,7.896758611886375
xgb_component,XGB_Pred_MWH,origin_15,2026-02-28 23:00:00-08:00,2026,Winter,2,384,115.88717167708334,109.8486925760905,6.038479100992839,6.339496692278544,5.386429218929269,94.01041666666666,10.970329618652343,15.987598002441416,6.1496424960937475,7.193817879262118
xgb_component,XGB_Pred_MWH,origin_06,2025-06-22 00:00:00-07:00,2025,Summer,6,384,168.52844033593752,163.55270795027414,4.975732385663351,6.068766968597412,3.368474665755766,77.08333333333334,13.864025808300767,30.9814113125,15.583304589843749,8.191839911026342
xgb_component,XGB_Pred_MWH,origin_02,2024-11-09 23:00:00-08:00,2024,Fall,11,384,116.68925462760417,112.2742539246877,4.415000702916463,5.316122497413635,4.275605210913519,80.20833333333334,11.173569887304687,20.08820576171874,9.495120108398439,6.651948102530414
xgb_component,XGB_Pred_MWH,origin_03,2025-03-30 00:00:00-07:00,2025,Spring,3,384,111.3258731328125,106.5319372812907,4.79393585152181,5.053860258822123,4.408125311463469,90.88541666666666,9.442193224511715,17.71684357910155,4.81511877441406,6.1100290040879095
xgb_component,XGB_Pred_MWH,origin_05,2025-05-25 00:00:00-07:00,2025,Spring,5,384,153.69139593489584,150.41855597496033,3.2728399599355065,4.999065824081421,3.107492384219082,69.27083333333334,12.862851384472648,29.304753776367193,22.039894734374997,7.204402323263299
xgb_component,XGB_Pred_MWH,origin_01,2024-10-13 00:00:00-07:00,2024,Fall,10,384,116.30257716666667,114.8217452565829,1.480831910083771,3.511035006076812,2.865306022934558,56.510416666666664,7.778499929199215,20.390820915039058,11.466574861328127,4.847417813313076
xgb_component,XGB_Pred_MWH,origin_04,2025-04-27 00:00:00-07:00,2025,Spring,4,384,121.913576171875,120.24637945493062,1.6671967169443767,3.440097877291361,2.8381940950345825,71.09375,6.437541863964838,18.936470275878918,9.953834985351563,4.226726196210909
lgb_component,LGB_Pred_MWH,origin_07,2025-07-20 00:00:00-07:00,2025,Summer,7,384,157.82088622916666,146.62474690617518,11.196139322991497,11.197063848491007,6.849472009607019,99.47916666666666,21.901020297867767,33.6762253358732,0.12281379536773329,13.122992660247414
lgb_component,LGB_Pred_MWH,origin_17,2026-04-26 00:00:00-07:00,2026,Spring,4,384,127.136992640625,116.3561798721987,10.780812768426307,11.114048488493978,8.14106847865658,93.48958333333334,22.960876399172285,37.48982381204655,7.833452049187358,13.820800989164061
lgb_component,LGB_Pred_MWH,origin_12,2025-12-06 23:00:00-08:00,2025,Winter,12,384,139.45845884114584,130.01050698184108,9.447951859304757,9.547587823322047,6.579127768388912,97.39583333333334,17.956032992311613,27.932578654906962,6.750993494839747,11.062044151006432
lgb_component,LGB_Pred_MWH,origin_23,2026-07-20 00:00:00-07:00,2026,Summer,7,384,200.19178741406247,192.50884773219528,7.68293968186721,8.27691633305061,3.8818486118922944,91.66666666666666,18.304304962241204,34.144291924694954,12.88101360327093,10.59103292347087
lgb_component,LGB_Pred_MWH,origin_24,2026-07-21 00:00:00-07:00,2026,Summer,7,384,200.7955977239583,193.46643378032437,7.329163943633948,8.03696505872624,3.714165926709388,90.625,17.86247356222526,29.592507779329026,13.552489299896308,10.260877964073625
lgb_component,LGB_Pred_MWH,origin_22,2026-07-07 00:00:00-07:00,2026,Summer,7,380,187.94545492105263,182.10411304047747,5.84134188057517,7.771271931915638,3.994014965559367,74.73684210526315,17.302370451092646,30.68354635534274,16.97784699345752,10.015324114394799
lgb_component,LGB_Pred_MWH,origin_13,2026-01-03 23:00:00-08:00,2026,Winter,1,384,128.126853875,120.9163352459513,7.210518629048702,7.503403633247413,5.756832665515398,95.05208333333334,13.25774592872146,23.852530786813418,7.31762869792972,8.562805139296438
lgb_component,LGB_Pred_MWH,origin_21,2026-07-06 00:00:00-07:00,2026,Summer,7,380,185.74302035789472,180.553503824124,5.189516533770734,7.3406899448287986,3.848524453222624,72.89473684210527,15.48466017238434,27.65517151126582,24.15215931441176,9.34167006887538
lgb_component,LGB_Pred_MWH,origin_19,2026-05-28 00:00:00-07:00,2026,Spring,5,384,158.50971714583332,151.73360504150867,6.77611210432467,7.227972637230518,4.7415056792038195,90.10416666666666,14.056519409699941,23.45078246968353,7.370953751638069,8.622856887267307
lgb_component,LGB_Pred_MWH,origin_18,2026-05-24 00:00:00-07:00,2026,Spring,5,384,142.90284213541665,136.46104204407428,6.441800091342402,7.171760044939432,5.159996886634592,90.10416666666666,13.050758676544572,24.085919377447055,9.55618522310067,8.475598855111807
lgb_component,LGB_Pred_MWH,origin_20,2026-05-29 00:00:00-07:00,2026,Spring,5,384,163.7729361171875,157.14400701443154,6.628929102755969,7.105952399271476,4.484097410048067,92.1875,12.976362264210563,22.773737187562574,8.08404388299428,8.428264715542646
lgb_component,LGB_Pred_MWH,origin_11,2025-11-08 23:00:00-08:00,2025,Fall,11,384,122.29222068489582,115.52628851185187,6.765932173043955,6.940469028588523,5.5068431098678365,94.79166666666666,11.825006559878243,24.91824303801475,7.141353342354634,8.156657589854804
lgb_component,LGB_Pred_MWH,origin_10,2025-10-12 00:00:00-07:00,2025,Fall,10,384,118.67937204947917,112.09364354720346,6.585728502275713,6.791251682087773,5.579367996637836,95.3125,11.534504024459602,17.153955694295007,6.862475273583328,7.707169020429192
lgb_component,LGB_Pred_MWH,origin_14,2026-01-31 23:00:00-08:00,2026,Winter,1,384,120.6618153359375,114.362108039129,6.2997072968085,6.630948194623652,5.332002986817052,93.75,12.365113962261209,30.893467775969327,7.37436385372844,8.367591409126247
lgb_component,LGB_Pred_MWH,origin_16,2026-03-29 00:00:00-07:00,2026,Spring,3,384,120.51718188281251,114.59132170921406,5.9258601735984575,6.593667286155132,5.292783013592833,89.0625,13.264542797181894,23.35354212928884,10.040274159370227,8.132471272052403
lgb_component,LGB_Pred_MWH,origin_08,2025-08-17 00:00:00-07:00,2025,Summer,8,384,187.771909734375,182.73014804629474,5.041761688080251,6.5600709576018055,3.259597871230836,80.46875,13.768732539176735,27.263939907687984,24.863954759170156,8.426162639868954
lgb_component,LGB_Pred_MWH,origin_09,2025-09-14 00:00:00-07:00,2025,Summer,9,384,162.83103684895835,157.67308234689622,5.157954502062115,6.520390459443223,3.8901962337868436,88.02083333333334,12.56612147465957,22.30966985044128,30.161477215905364,7.9928362373336865
lgb_component,LGB_Pred_MWH,origin_15,2026-02-28 23:00:00-08:00,2026,Winter,2,384,115.88717167708334,109.84081250917434,6.046359167908993,6.342001060953649,5.38993085524978,94.53125,10.861898001599084,15.086283874827956,6.65920885563817,7.188681851842516
lgb_component,LGB_Pred_MWH,origin_06,2025-06-22 00:00:00-07:00,2025,Summer,6,384,168.52844033593752,163.65588096223175,4.872559373705756,6.067849892994311,3.3894109829815195,76.5625,14.1961996385275,29.64918623396653,15.652249637248815,8.225474111847554
lgb_component,LGB_Pred_MWH,origin_02,2024-11-09 23:00:00-08:00,2024,Fall,11,384,116.68925462760417,112.29846040142316,4.39079422618101,5.28027409472148,4.245798325914545,81.25,11.040780559264862,20.224660894779277,9.326516981957127,6.6148691912521285
lgb_component,LGB_Pred_MWH,origin_03,2025-03-30 00:00:00-07:00,2025,Spring,3,384,111.3258731328125,106.44517944152676,4.880693691285749,5.130758300365982,4.480749885315983,91.14583333333334,9.674367276086393,16.719873095715442,5.1021987251037615,6.159867315893756
