Audit,CorrectionColumn,ActiveRows,ActivePct,Mean_Adjustment_MWH,MeanAbs_Adjustment_MWH,N,MAE_MWH,RMSE_MWH,Bias_MWH,P90_AbsError_MWH,P99_AbsError_MWH
correction_activity,Long_Horizon_Hot_Month_Correction_MWH,125,1.6276041666666667,3.0836000000000006,5.003600000000001,125,4.78333678603709,5.945745862350764,-0.7744825031402547,9.708686232372921,16.154017339367723
correction_activity,Long_Horizon_Peak_Month_Correction_MWH,611,7.955729166666667,0.2320130932896889,2.7765630114566284,611,4.60436517358632,6.058811621160719,-0.7078326418309852,9.272259529783526,17.698421491521604
correction_activity,Focused_Scorecard_Guard_MWH,967,12.591145833333334,1.188728024819028,3.9912099276111688,967,4.420749825046357,5.698248788013949,-0.13759515569938444,9.531681656506702,15.229128764517204
correction_activity,Peak_Risk_Cal_MWH,111,1.4453125,0.7546921269742666,0.7546921269742666,111,4.031684446320318,5.289677129824549,2.306002203678469,10.077757760136365,13.029633825556685
correction_activity,Recent_Level_Correction_MWH,7259,94.51822916666667,0.1690938836891795,0.316018760049961,7259,3.426171615049373,4.710762664582034,0.13003505622722217,7.519043646331204,14.876337263826652
