Test,Purpose,Basis,ForecastColumn,Target,Gate,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,Pass
Last 45 days,Recent behavior,recent_45_day_backtest,Final_Backtest_Forecast_MWH,Recent MAE <= 3.0 MWh,mae<=3.0,1081,173.64044004131978,173.36589822495517,0.2745418163645846,3.3464035655576376,4.710999578114814,1.8641011691160008,53.28399629972248,7.725818869357624,22.11057836534667,15.892308296105853,341.469,328.3897697085733,13.079230291426711,False
Seasonal rolling origins,General robustness,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,"MAE <= 4.5, MAPE <= 3.5%, abs bias <= 0.75",mae<=4.5;mape<=3.5;abs_bias<=0.75,7680,137.74102562838542,137.64704011379175,0.09398551459367095,3.418852787466948,4.690238873352,2.4970598069974774,50.950520833333336,7.509884531652631,22.410460654312374,30.763380369494286,327.308191,323.1663063739119,4.141884626088142,True
Day 1 only,Near-term operational forecast,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 3.5 MWh,mae<=3.5,480,123.59284843541667,123.57494796513453,0.0179004702821388,2.5077522883760683,3.611591933713564,1.9843004593879738,44.166666666666664,5.688078082996119,16.23847403711291,12.591106596159051,241.608383,236.4681282064874,5.140254793512611,True
Days 2-3,Short weather forecast horizon,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.0 MWh,mae<=5.0,960,130.27984144270832,129.97277429398468,0.3070671487236464,3.683776976277164,5.098360550647956,2.7773503536106947,46.666666666666664,8.616494617354178,20.65002180806644,18.265857559751254,274.743025,269.84016498409653,4.902860015903457,True
Days 4-7,Weather uncertainty horizon,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.0 MWh,mae<=5.0,1920,137.75898377708333,137.5876433746226,0.17134040246072751,3.123946557338553,4.2509948687642165,2.3164541220240213,50.67708333333333,6.997092571702054,17.16623927723201,18.569942030977558,327.308191,323.1663063739119,4.141884626088142,True
Hot peak days,Operational risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 6.0 MWh,mae<=6.0,430,252.0029498232558,251.82697386886636,0.17597595438944683,4.287711981777633,5.456130731702301,1.7648805483577188,49.76744186046512,9.01953563987987,14.916786746101536,16.55169525723531,327.308191,323.1663063739119,4.141884626088142,True
Cloud/solar midday,BTM solar/cloud risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 7.0 MWh,mae<=7.0,1467,134.26440570211315,134.11668803912022,0.14771766299292616,4.667180185858602,6.247927630009803,3.5119153003783756,48.94342194955692,9.93452252728524,22.410460654312374,30.763380369494286,315.46625,310.70729515836064,4.758954841639365,True
Shoulder heat transition,Spring/fall load-response risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 7.0 MWh,mae<=7.0,693,145.27323621067822,145.49876792256876,-0.22553171189056614,4.244353981062267,5.505615647356537,2.90379387720801,45.5988455988456,9.323276411118417,18.59173724315417,17.317475633010403,251.088633,258.994280996171,-7.905647996171041,True
Peak window hours 14-18,Peak planning risk,seasonal_rolling_origin_replay,Final_Backtest_Forecast_MWH,MAE <= 5.5 MWh,mae<=5.5,1600,170.09232939875,170.38163952387745,-0.28931012512747445,4.601906559186023,6.057741803853982,2.912683735103877,44.4375,9.900879874348416,22.410460654312374,30.714713863686825,327.308191,323.1663063739119,4.141884626088142,True
