Stage,ForecastColumn,N,Coverage_PCT,Avg_Band_MWH,Avg_AbsError_MWH,P90_AbsError_MWH,Avg_Band_Miss_MWH,Max_Band_Miss_MWH
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,1081.0,70.0277520814061,4.414006779951649,3.2970053792633816,7.765937252863637,0.5984817225023888,7.4127930500771715
final_corrected_production,Final_Backtest_Forecast_MWH,1081.0,83.16373728029602,4.44714004335926,2.689842734097119,6.635412344884628,0.27535699542893594,6.996605129844712
peak_risk_adjusted,Peak_Risk_Adjusted_Forecast_MWH,1081.0,70.0277520814061,4.41479958859133,3.279476004632716,7.765937252863637,0.587318767607891,7.4127930500771715
prophet_benchmark,Prophet_Pred_MWH,1081.0,42.73820536540241,4.347725374019473,6.4022650485913735,13.862216872064664,3.1908782133185634,47.021453804545935
raw_xgb_lgb_production,Raw_Forecast_MWH,1081.0,33.117483811285844,4.335126143114101,5.811666348000667,10.826777172528836,2.3704901752698584,16.644399902490864
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,1081.0,83.62627197039778,4.436560540031554,2.6595139980303957,6.477163210049255,0.2578628922255864,6.570337254164353
