Stage,ForecastColumn,Replay_Horizon_Bucket,Season,HourGroup,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days8to16,Winter,LateEvening,30,125.7920202,126.46061967840843,-0.66859947840843,3.224978259053299,2.5785167633290538,36.666666666666664,5.539844687102702,5.671661689212897,6.088205249741435,3.628438930408186
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days2to7,Summer,Morning,48,123.3235126875,124.04046247486896,-0.7169497873689563,3.223818227048612,2.661748191239533,35.41666666666667,7.456735431854892,9.707227308639489,9.920462896660851,4.23734583406983
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days2to7,Spring,Overnight,66,104.09273884848486,102.4000714160969,1.6926674323879414,3.207256324708829,2.917032576542697,86.36363636363636,6.887522799270457,7.701263049872921,9.197031090128661,3.9385399010317013
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days8to16,Summer,Overnight,180,125.06200456666667,125.65501049085432,-0.5930059241876532,3.146083429306465,2.5698171865979753,38.333333333333336,5.7118313744705835,8.415539254402177,10.0416361276598,3.7291370794566467
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Day1,Summer,LateEvening,12,156.8264705,154.11023582901856,2.7162346709814407,3.017140564902879,1.9147041351679608,91.66666666666666,5.327604924560094,5.4445511501999135,1.8054353635286304,3.5240202010285344
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days2to7,Spring,LateEvening,33,146.33144957575757,144.9020415544569,1.429408021300666,3.0161483006115164,2.190058151589665,63.63636363636363,5.39558582717749,7.122722317007344,5.334090613141882,3.565934460506376
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days2to7,Summer,Overnight,72,127.1581173888889,128.55692642678173,-1.398809037892835,2.9963845973887753,2.4602504005670593,23.61111111111111,7.145412581215821,7.652506318061853,9.07462035969644,3.940380452005233
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Day1,Summer,Morning,16,107.9130788125,109.44926515105645,-1.5361863385564485,2.832242966836687,2.7821714671956115,25.0,6.190541513507448,3.903401818812924,8.420853444870474,3.7186480855632387
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days8to16,Spring,Morning,64,101.765589015625,100.7946901520808,0.9708988635442011,2.731483379622812,2.6044390576206737,56.25,6.002868358799802,11.79687258983806,4.514031884859392,3.6147571465189716
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Day1,Winter,Peak,15,152.72323086666665,154.45456362082226,-1.7313327541555794,2.6230376899004435,1.7912987458711644,33.33333333333333,5.385841365879901,2.4935319338421493,6.358499593272995,3.206632518714288
