N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,ForecastColumn,Model,MAE_Improvement_vs_Raw_MWH,Skill_vs_Raw_PCT,Bias_Abs_Improvement_vs_Raw_MWH,MAE_Delta_vs_Final_MWH
1081,127.86808209990751,127.80249362880552,0.06558847110195427,2.6554118100923962,3.638910693046377,2.0221005279213617,57.26179463459759,6.265898791792637,13.19327683350312,13.292137890498012,253.572,254.92856764679476,-1.3565676467947583,Recent_Corrected_Forecast_MWH,recent_corrected_simulation,3.2586720713270885,55.100200414217824,4.052839154285858,-0.06662124018127624
1081,127.86808209990751,127.68395845075821,0.18412364914929824,2.7220330502736725,3.7078962138982057,2.0729939647054296,58.556891766882515,6.410747748639281,13.379832147942807,12.934922839312023,253.572,254.92856764679476,-1.3565676467947583,Stage_Selected_Forecast_MWH,stage_selected_production,3.1920508311458122,53.9737158814133,3.934303976238514,0.0
1081,127.86808209990751,127.68395845075821,0.18412364914929824,2.7220330502736725,3.7078962138982057,2.0729939647054296,58.556891766882515,6.410747748639281,13.379832147942807,12.934922839312023,253.572,254.92856764679476,-1.3565676467947583,Final_Backtest_Forecast_MWH,final_corrected_production,3.1920508311458122,53.9737158814133,3.934303976238514,0.0
1081,127.86808209990751,126.97079927346041,0.8972828264470744,3.2651764775149505,4.375810065190213,2.4847393199788166,65.30989824236818,7.653984843631292,13.379832147942807,13.96831619535422,253.572,254.89129121223354,-1.3192912122335372,Peak_Risk_Adjusted_Forecast_MWH,peak_risk_adjusted,2.648907403904534,44.78981795010911,3.221144798940738,0.5431434272412781
1081,127.86808209990751,126.94338411232597,0.9246979875815458,3.28798900706435,4.415767517792246,2.4964261242622467,65.40240518038854,7.767761778755698,14.135225555988171,13.96831619535422,253.572,254.89129121223354,-1.3192912122335372,Cloud_Solar_Adjusted_Forecast_MWH,cloud_solar_adjusted,2.6260948743551347,44.40408568782128,3.1937296378062667,0.5659559567906776
1081,127.86808209990751,126.89896700073746,0.9691150991700348,3.3297194816088904,4.501281688054528,2.5275017020675032,65.58741905642923,7.908861690348402,19.155190648768297,14.03425158324346,253.572,254.89129121223354,-1.3192912122335372,Warm_Ramp_Adjusted_Forecast_MWH,warm_ramp_adjusted,2.5843643998105943,43.69847387403476,3.1493125262177775,0.6076864313352179
1081,127.86808209990751,126.62699416526206,1.241087934645432,3.4521203587751543,4.702063180229905,2.5937807108830575,66.6049953746531,7.967227155637687,19.155190648768297,14.03425158324346,253.572,254.89129121223354,-1.3192912122335372,Residual_Calibrated_Forecast_MWH,residual_calibrated,2.4619635226443304,41.6288231957477,2.8773396907423803,0.7300873085014818
1081,127.86808209990751,125.34157521026135,2.5265068896461567,4.298551772373524,5.4548710132315605,3.301733421910665,76.87326549491212,8.829079137790558,19.931245474065435,13.486643340112934,253.572,252.4174322099852,1.154567790014795,Targeted_Meta_Adjusted_Forecast_MWH,targeted_residual_meta_adjusted,1.6155321090459607,27.316692516342943,1.5919207357416556,1.5765187220998516
1081,127.86808209990751,124.05811572809168,3.8099663718157992,5.591743121477699,6.704021066212922,4.398157202384243,79.55596669750231,10.55452505861021,22.8529008126595,13.873822617455147,253.572,256.3771158818336,-2.805115881833615,CatBoost_Pred_MWH,catboost_benchmark,0.32234075994178557,5.4503920878514505,0.30846125357201304,2.8697100712040267
1081,127.86808209990751,123.83017246361882,4.037909636288653,5.898476110678153,7.094140052143724,4.617333457004484,79.64847363552266,11.08322261071649,24.82517660232118,15.889628844414673,253.572,254.44809315240857,-0.876093152408572,LGB_Pred_MWH,lgb_component,0.01560777074133135,0.2639085115171753,0.08051798909915941,3.176443060404481
