Stage,ForecastColumn,Replay_Horizon_Bucket,DailyMaxTempBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,4.0,18,8,239.7861145,235.72984325,4.056271249999998,22.738443999999998,9.636420590062057,75.0,37.947957299999985,29.875499999999988,56.783691000000005,27.56207004795767
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,6.0,17,4,312.77259349999997,311.8844705,0.8881229999999931,22.641993499999998,7.293551103347415,50.0,29.623554899999988,23.789357999999993,32.123924999999986,23.817036976948188
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,4.0,16,8,231.107456125,222.530399625,8.577056500000005,22.594974999999998,9.612010507896377,62.5,39.91009550000002,38.40450800000002,43.42313300000001,27.235865016515262
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,4.0,19,8,232.080414375,227.180474875,4.899939500000002,21.664724999999997,9.418378937305944,75.0,31.49648509999999,26.416775,43.34914199999997,24.08757800466346
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,5.0,17,2,286.525208,307.932104,-21.406896000000017,21.406896000000017,7.5037165815043725,0.0,30.814466400000004,-9.647433000000035,33.166359,24.42417176493781
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,6.0,18,4,308.40566625,311.5489125,-3.143246249999976,20.76830825000002,6.772831484374626,50.0,25.892976299999983,18.36748300000005,28.86510899999996,21.301339632004677
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,6.0,19,4,294.73399774999996,300.74578725,-6.011789500000006,20.681697999999997,7.075998168579024,50.0,28.59823250000001,15.197067000000004,31.45535000000001,21.802542522192876
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,6.0,19,2,286.9770665,276.574729,10.402337499999973,20.60663750000002,7.337028302625942,50.0,28.9285075,31.008974999999992,10.204300000000046,23.08337355154815
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,5.0,16,6,256.60944283333333,243.734404,12.87503883333333,20.491177833333335,7.88987495417544,66.66666666666666,32.25042499999999,37.44339999999997,14.235324999999989,23.035758730490986
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,4.0,20,8,218.887570625,214.074457875,4.813112749999998,19.422283500000002,8.942526366522648,75.0,27.488604900000006,21.629133999999993,33.54268300000001,20.680400601283214
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,6.0,18,2,302.661033,288.452391,14.208642000000012,19.116083000000017,6.580292643619016,50.0,30.48299660000003,33.32472500000003,4.907441000000006,23.81827316887297
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,6.0,20,2,270.19003299999997,258.826933,11.363100000000003,18.918924999999973,7.185849710227201,50.0,28.009404999999976,30.282024999999976,7.55582499999997,22.06911336609661
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,5.0,17,6,267.31335516666667,255.81142466666665,11.501930499999995,18.734849833333328,6.965010516565097,66.66666666666666,28.9480705,30.186649999999986,15.38232499999998,21.191735621663426
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,6.0,20,4,273.4388455,281.14872875000003,-7.70988324999999,18.494816750000012,6.828404344625245,50.0,27.621129999999994,11.309792000000016,29.74577499999998,20.196729701737233
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,6.0,17,2,306.21727050000004,288.380354,17.836916500000015,17.836916500000015,6.147149849652774,100.0,28.260583300000004,30.866500000000002,0.0,22.089038829506475
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,6.0,16,2,298.128891,280.542779,17.586112,17.586112,6.254478443718125,100.0,25.214835200000003,27.122016000000002,0.0,20.00511935414933
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,5.0,18,2,287.3110625,303.771108,-16.460045500000007,16.460045500000007,5.789981084275569,0.0,25.46690909999998,-5.201466000000039,27.718624999999975,19.942134043775006
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,5.0,18,6,264.65711066666665,256.11127616666664,8.545834499999998,15.795359499999984,5.99452125857924,66.66666666666666,24.99798699999998,25.369857999999994,19.123591999999974,18.24852759257617
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,5.0,20,2,253.926062,268.4245285,-14.498466500000006,14.498466500000006,5.822559027641083,0.0,22.426133300000004,-4.58888300000001,24.408050000000003,17.561474197660473
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,5.0,19,2,274.57665799999995,288.989354,-14.412696000000011,14.412696000000011,5.33738861880457,0.0,22.980459200000023,-3.7029919999999947,25.122400000000027,17.956156764631807
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,7.0,16,3,319.60280800000004,306.964144,12.638664000000006,13.262302666666661,4.0998026101341045,66.66666666666666,28.77916999999999,35.01479999999998,0.9354579999999828,20.343968671592922
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,5.0,19,6,251.99379833333333,246.4183415,5.575456833333329,13.254818166666661,5.329288618727819,66.66666666666666,22.700625000000002,22.72645,20.992459000000025,16.157634756093543
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,7.0,18,3,326.85064166666666,313.7736496666667,13.076991999999981,13.076991999999981,4.010731925855079,100.0,22.347675399999957,25.645191999999952,0.0,15.928448440284102
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days8to16,5.0,20,6,233.63286783333334,229.39704833333334,4.235819500000001,12.606358166666666,5.501844997793164,66.66666666666666,21.162995500000008,20.76505800000001,21.560933000000006,15.228340575809879
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,7.0,17,3,327.9163716666667,315.83064666666667,12.085725000000005,12.085725000000005,3.6620034365100653,100.0,24.966848600000006,30.093391999999994,0.0,17.591763606689664
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,7.0,19,3,316.1306386666667,305.135358,10.995280666666664,11.949880666666653,3.779467271841025,66.66666666666666,20.406778599999974,22.538716999999963,1.4318999999999846,14.732677246704716
baseline_same_hour_yesterday,Baseline_SameHourYesterday_MWH,Days2to7,7.0,20,3,295.304919,285.794861,9.510057999999995,11.315797333333308,3.827082672980771,66.66666666666666,17.769501399999978,19.20290799999998,2.708608999999967,13.177639209243418
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days2to7,7.0,18,2,327.4006875,191.4166205,135.984067,135.984067,41.533183756884895,100.0,137.20922700000003,137.51551700000002,0.0,135.99269030710067
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days2to7,7.0,17,2,326.6075035,193.022829,133.5846745,133.5846745,40.882889115204364,100.0,141.11954770000003,143.00326600000002,0.0,133.9162989598907
