candidate,blend,cap_mwh,loss,scope,min_day,correction_rows,mean_nonzero_correction_mwh,metric_overall_n,metric_overall_mae_mwh,metric_overall_bias_mwh,metric_overall_p90_abs_error_mwh,metric_day1_n,metric_day1_mae_mwh,metric_day1_bias_mwh,metric_day1_p90_abs_error_mwh,metric_days2to3_n,metric_days2to3_mae_mwh,metric_days2to3_bias_mwh,metric_days2to3_p90_abs_error_mwh,metric_days4to7_n,metric_days4to7_mae_mwh,metric_days4to7_bias_mwh,metric_days4to7_p90_abs_error_mwh,metric_hot_peak_n,metric_hot_peak_mae_mwh,metric_hot_peak_bias_mwh,metric_hot_peak_p90_abs_error_mwh,metric_cloud_solar_midday_n,metric_cloud_solar_midday_mae_mwh,metric_cloud_solar_midday_bias_mwh,metric_cloud_solar_midday_p90_abs_error_mwh,metric_shoulder_heat_n,metric_shoulder_heat_mae_mwh,metric_shoulder_heat_bias_mwh,metric_shoulder_heat_p90_abs_error_mwh,metric_peak_window_14_18_n,metric_peak_window_14_18_mae_mwh,metric_peak_window_14_18_bias_mwh,metric_peak_window_14_18_p90_abs_error_mwh,metric_scorecard_pass,max_iter,min_samples_leaf,max_leaf_nodes,l2_regularization,upper_blend,upper_cap_mwh,low_forecast_threshold_mwh,hot_peak_gate_excess_mwh,peak_window_gate_excess_mwh,combined_gate_excess_mwh
scenario_midpoint_guard,0.5,3.0,none,peak_hot,4,1196,0.0635968134999226,6906,3.8629742306886445,0.1367986111920476,8.659535331483369,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.63817693739785,-0.055270462656837514,7.720848868166451,345,6.839322725473117,0.08800322050058317,14.754392016597627,1392,5.10086027846532,0.0507625848905376,10.89652387428432,649,5.835964052747328,-0.09639935590026577,12.910707006720228,1439,5.771586823683016,-0.385927636936451,12.525522687937073,False,,,,,0.0,0.0,0.0,0.8393227254731173,0.2715868236830161,1.1109095491561334
scenario_midpoint_guard,0.5,4.0,none,peak_hot,4,1196,0.16972985862715054,6906,3.863803211661279,0.11841819966986925,8.683037760611697,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.6352896538600907,-0.0757537902859127,7.738291492726683,345,6.843053988563007,-0.26147029540393224,14.748327100945511,1392,5.102189017165265,0.042683473411265035,10.89652387428432,649,5.828907425148849,-0.10721638007374308,12.910707006720228,1439,5.768358185562247,-0.43209695066564596,12.595720367677929,False,,,,,0.1,4.0,230.0,0.8430539885630068,0.26835818556224744,1.1114121741252543
scenario_midpoint_guard,0.5,5.0,none,peak_hot,4,1196,0.16985081547009273,6906,3.8638241592987193,0.11839725203242953,8.683037760611697,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.635373371674998,-0.07583750810081946,7.738291492726683,345,6.843053988563007,-0.26147029540393224,14.748327100945511,1392,5.102189017165265,0.042683473411265035,10.89652387428432,649,5.828907425148849,-0.10721638007374308,12.910707006720228,1439,5.768458716753463,-0.4321974818568613,12.595720367677929,False,,,,,0.1,4.0,230.0,0.8430539885630068,0.26845871675346267,1.1115127053164695
scenario_midpoint_guard,0.5,6.0,none,peak_hot,4,1196,0.16985081547009273,6906,3.8638241592987193,0.11839725203242953,8.683037760611697,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.635373371674998,-0.07583750810081946,7.738291492726683,345,6.843053988563007,-0.26147029540393224,14.748327100945511,1392,5.102189017165265,0.042683473411265035,10.89652387428432,649,5.828907425148849,-0.10721638007374308,12.910707006720228,1439,5.768458716753463,-0.4321974818568613,12.595720367677929,False,,,,,0.1,4.0,230.0,0.8430539885630068,0.26845871675346267,1.1115127053164695
scenario_midpoint_guard,0.5,3.0,none,peak_hot,4,1196,0.09205106545905078,6906,3.8631778483011048,0.13187082588316876,8.659535331483369,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.6367395041795136,-0.06193072362235273,7.720848868166451,345,6.84339861889819,-0.010638186291060866,14.346051567571262,1392,5.100968462208897,0.04894863486343671,10.89652387428432,649,5.832420139033922,-0.09994326961367093,12.910707006720228,1439,5.768360587299548,-0.39742913583636785,12.525522687937073,False,,,,,0.05,2.0,220.0,0.8433986188981901,0.26836058729954804,1.1117592061977382
scenario_midpoint_guard,0.5,3.0,none,peak_hot,4,1196,0.16565673944627038,6906,3.8633771548431173,0.1191235936085215,8.683037760611697,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.6329464713675788,-0.07341060779340051,7.720848868166451,345,6.847388215939163,-0.2658045227800883,14.748327100945511,1392,5.100621517725992,0.044250972850537786,10.89652387428432,649,5.8270272268613486,-0.10533618178624413,12.910707006720228,1439,5.7656275073882615,-0.4280256872560083,12.595720367677929,False,,,,,0.1,4.0,230.0,0.847388215939163,0.26562750738826146,1.1130157233274245
scenario_midpoint_guard,0.75,6.0,none,peak_hot,4,1196,0.18315283977828242,6906,3.8634865141071524,0.11609357101989032,8.671826228308603,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.649002095826594,-0.08419171001068061,7.780911760881459,345,6.843593415191519,0.08589835143340968,14.52674204585568,1392,5.104530689792862,0.020474193631103102,10.871453034347823,649,5.804042038875161,-0.2122601353272058,12.803735774199579,1439,5.771657210534876,-0.4779145959175326,12.525391397284611,False,,,,,0.08,3.0,230.0,0.8435934151915188,0.271657210534876,1.1152506257263948
scenario_midpoint_guard,0.75,5.0,none,peak_hot,4,1196,0.17979133841024741,6906,3.8630337625280893,0.11667572503613276,8.662398790736816,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.6469340813470845,-0.08212369553117159,7.770217317015838,345,6.847196205531116,0.08229556109381322,14.52674204585568,1392,5.10325702684085,0.02174785658311568,10.871453034347823,649,5.802434099185559,-0.210652195637605,12.803735774199579,1439,5.768802902915544,-0.47443926451004587,12.525391397284611,False,,,,,0.08,3.0,230.0,0.847196205531116,0.2688029029155441,1.11599910844666
scenario_midpoint_guard,0.75,6.0,none,peak_hot,4,1196,0.20356482496755193,6906,3.8636683532357914,0.11255856750318517,8.671826228308603,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.648235312444553,-0.08781973903799312,7.780911760881459,345,6.847233360183926,0.015136802777275686,14.474006710378127,1392,5.104770672102553,0.019171871223103192,10.871453034347823,649,5.8022546736979645,-0.21404750050440163,12.803735774199579,1439,5.770797488390112,-0.48633420598144406,12.491661830554126,False,,,,,0.1,4.0,230.0,0.8472333601839264,0.2707974883901123,1.1180308485740387
scenario_midpoint_guard,0.75,5.0,none,peak_hot,4,1196,0.20020332359951698,6906,3.8632156016567283,0.11314072151942751,8.662398790736816,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.6461672979650444,-0.0857517245584841,7.770217317015838,345,6.850836150523524,0.011534012437678886,14.474006710378127,1392,5.103497009150541,0.020445534175115767,10.871453034347823,649,5.800646734008364,-0.2124395608148008,12.803735774199579,1439,5.767943180770782,-0.48285887457395715,12.491661830554126,False,,,,,0.1,4.0,230.0,0.8508361505235236,0.26794318077078216,1.1187793312943057
