Slice,SliceGroup,SliceValue,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,ForecastColumn,Model,MAE_Improvement_vs_Raw_MWH,Skill_vs_Raw_PCT,Bias_Abs_Improvement_vs_Raw_MWH,MAE_Delta_vs_Final_MWH
ShoulderSeasonHeatTransition,event_slice,shoulder_season_heat_transition,396,154.24242596212122,149.26547019227996,4.976955769841268,18.544474295815295,24.15574706704462,11.7105893286478,56.56565656565656,44.49049607142857,62.50108714285713,64.17581771428573,238.3,190.5747257142857,47.725274285714306,Baseline_Rolling7DaySameHourAvg_MWH,baseline_rolling_7day_same_hour_avg,-11.921371436254862,-179.99677325026582,-1.0658528339667313,12.529389789410878
ShoulderSeasonHeatTransition,event_slice,shoulder_season_heat_transition,396,154.24242596212122,146.62967365656567,7.612752305555556,27.805607547979797,35.321071116595334,17.512264327218844,69.44444444444444,53.568920500000004,86.469567,115.92612500000001,238.3,202.254666,36.045334000000025,Baseline_SameHour7DaysAgo_MWH,baseline_same_hour_7_days_ago,-21.182504688419364,-319.82750589238503,-3.7016493696810193,21.79052304157538
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,131.70148964287768,2.0671766769055147,6.653078014004315,8.904641790475058,4.888190958579935,57.72357723577236,15.83760163951911,27.416512940435425,28.179945261954202,254.29495,244.86889754934847,9.426052450651525,Targeted_Meta_Adjusted_Forecast_MWH,targeted_residual_meta_adjusted,0.7623352208635259,10.28041454627191,2.950888177464747,-0.163372688168832
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,133.1464411087891,0.6222252109941105,6.727759455681284,8.908491346743357,5.0210696180911345,51.0840108401084,15.666167504627412,25.850800362481777,31.255194061482996,254.29495,245.90404530705788,8.390904692942115,Warm_Ramp_Adjusted_Forecast_MWH,warm_ramp_adjusted,0.6876537791865571,9.273303555803961,4.395839643376151,-0.08869124649186322
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,133.51532831542397,0.2533380043592335,6.73838184606138,8.925549950390433,5.044501441277879,49.05149051490515,15.285119848106095,25.778646636039255,32.51217314322216,254.29495,246.15579897488564,8.139151025114359,Peak_Risk_Adjusted_Forecast_MWH,peak_risk_adjusted,0.6770313888064612,9.130056105612669,4.764726850011028,-0.07806885611176728
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,133.51532831542397,0.2533380043592335,6.73838184606138,8.925549950390433,5.044501441277879,49.05149051490515,15.285119848106095,25.778646636039255,32.51217314322216,254.29495,246.15579897488564,8.139151025114359,Cloud_Solar_Adjusted_Forecast_MWH,cloud_solar_adjusted,0.6770313888064612,9.130056105612669,4.764726850011028,-0.07806885611176728
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,133.05896260250898,0.709703717274206,6.745259290073568,8.904610413950394,5.032009257268603,51.355013550135496,15.666167504627412,25.850800362481777,31.255194061482996,254.29495,245.90404530705788,8.390904692942115,Residual_Calibrated_Forecast_MWH,residual_calibrated,0.670153944794273,9.037310849288316,4.308361137096055,-0.07119141209957913
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,133.47057272547173,0.29809359431146915,6.816450702173147,8.992047174392699,5.11370917853668,49.86449864498645,15.553485019426606,25.285309808018994,32.51217314322216,254.29495,245.8706422843975,8.42430771560251,Stage_Selected_Forecast_MWH,stage_selected_production,0.5989625326946939,8.077264391393944,4.719971260058792,0.0
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,133.47057272547173,0.29809359431146915,6.816450702173147,8.992047174392699,5.11370917853668,49.86449864498645,15.553485019426606,25.285309808018994,32.51217314322216,254.29495,245.8706422843975,8.42430771560251,Final_Backtest_Forecast_MWH,final_corrected_production,0.5989625326946939,8.077264391393944,4.719971260058792,0.0
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,133.87199567766442,-0.10332935788122499,6.8314807300673035,8.980677649941713,5.133739401713366,46.7479674796748,15.521429253526733,25.285309808018994,32.7946821978733,254.29495,245.8706422843975,8.42430771560251,Recent_Corrected_Forecast_MWH,recent_corrected_simulation,0.5839325048005373,7.874578075498773,4.914735496489037,0.015030027894156639
