Stage,ForecastColumn,Replay_Horizon_Bucket,CloudCoverBucket,SolarLossBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,Medium,15,15,141.97643453333333,128.2978057861328,13.678628747200522,13.851886365885418,9.280780204533066,86.66666666666667,25.193304623046885,26.0219876875,0.7455981767578237,16.70600172521618
xgb_component,XGB_Pred_MWH,Days2to7,Some Clouds,High,11,3,130.273458,117.27377319335938,12.99968480664063,12.99968480664063,8.499134856368995,100.0,28.798614614648443,35.24871185742188,0.0,20.428955956982456
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,Medium,15,11,140.02299218181818,128.4739629572088,11.549029224609372,12.42858334534801,8.57953003800026,81.81818181818183,19.179136466796876,30.17028906249999,3.9704377519531135,14.836459461881741
xgb_component,XGB_Pred_MWH,Day1,Overcast,Extreme,12,5,147.7476664,135.58753356933593,12.160132830664065,12.160132830664065,8.229493064279241,100.0,18.933980687109376,21.936328515625007,0.0,13.576481695007917
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,High,15,3,143.83842466666667,132.16871134440103,11.669713322265617,11.669713322265617,7.943882702378665,100.0,18.039440919921866,20.319340568359365,0.0,13.237970550308807
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,Extreme,12,18,137.43483622222223,128.84325536092123,8.591580861301003,11.561286555962461,8.14469013052404,77.77777777777779,20.208484919482423,32.09532362499999,11.381148428710944,14.130261025784021
xgb_component,XGB_Pred_MWH,Days2to7,Some Clouds,High,12,1,137.165166,125.69407653808594,11.471089461914062,11.471089461914062,8.362975671180292,100.0,11.471089461914062,11.471089461914062,0.0,11.471089461914062
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,Medium,14,9,138.99815066666667,128.7845976087782,10.213553057888458,11.37206301513672,7.787445596904086,66.66666666666666,23.30202742871095,30.554022428710937,2.435225708007806,14.843107129665988
xgb_component,XGB_Pred_MWH,Days8to16,Mostly Cloudy,Low,13,2,202.6993415,191.66373443603516,11.035607063964846,11.035607063964846,5.948876803332075,100.0,11.794441308886723,11.984149870117193,0.0,11.076297067401821
xgb_component,XGB_Pred_MWH,Day1,Overcast,Medium,12,1,186.4516,175.5930633544922,10.858536645507826,10.858536645507826,5.823783032973611,100.0,10.858536645507826,10.858536645507826,0.0,10.858536645507826
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,Extreme,13,8,131.0911195,124.55652141571045,6.534598084289549,10.63366387799072,8.05729592465991,75.0,17.341156117773423,22.94598399316405,11.621262532226567,12.128407718470061
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,Extreme,14,3,136.07080499999998,125.57642364501953,10.494381354980467,10.494381354980467,7.808463174715588,100.0,15.561055459570316,17.516916988769538,0.0,11.626244134165066
xgb_component,XGB_Pred_MWH,Days2to7,Mostly Cloudy,High,14,1,139.336758,128.92697143554688,10.409786564453128,10.409786564453128,7.470955054410789,100.0,10.409786564453128,10.409786564453128,0.0,10.409786564453128
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,High,15,6,142.472829,132.22738393147787,10.245445068522132,10.245445068522132,7.01018169396557,100.0,14.39990967626953,14.813050578125,0.0,11.380268626378415
xgb_component,XGB_Pred_MWH,Day1,Overcast,High,13,3,142.612261,132.68299611409506,9.929264885904947,9.929264885904947,6.940756950238465,100.0,16.435259160156242,18.50135557861327,0.0,11.814822339456176
xgb_component,XGB_Pred_MWH,Day1,Overcast,Extreme,11,5,148.905213,138.9955322265625,9.909680773437504,9.909680773437504,6.6596479248815825,100.0,16.78046905488281,20.635608846679673,0.0,11.744719207319427
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,Extreme,13,19,135.7542952631579,128.06642150878906,7.687873754368833,9.642947467567845,6.927291523752633,78.94736842105263,18.864054385156248,23.148061808593752,11.216071915039066,11.741397550382429
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,Extreme,12,30,135.25433696666667,128.23474629720053,7.019590669466148,9.523436226497399,6.608349723688301,66.66666666666666,20.6123264123047,26.747222753906243,8.575729019531252,12.028602606629418
xgb_component,XGB_Pred_MWH,Days2to7,Mostly Cloudy,High,13,2,133.3720915,129.02619171142578,4.345899788574222,9.497804256347656,6.960602835471212,50.0,12.974524087207033,13.843704044921878,5.151904467773434,10.444861447823286
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,None,15,6,146.8900385,137.41026306152344,9.479775438476564,9.479775438476564,6.182972229581837,100.0,15.83388203173827,20.860367293945302,0.0,11.0148585161281
