Month,Hour,N,Bias_Delta_F,Bias_Std_F,Month_Count,Month_Delta_F,Global_Delta_F,Bias_Source,Applied_Delta_F
2,2,198,2.534550474747475,2.4093215929711445,4752,2.889241965698653,1.7961677219156134,month_hour,2.534550474747475
2,3,198,2.373692131313131,2.4591404343445014,4752,2.889241965698653,1.7961677219156134,month_hour,2.373692131313131
2,4,198,2.3859203383838383,2.5204376867375227,4752,2.889241965698653,1.7961677219156134,month_hour,2.3859203383838383
2,5,198,1.9851359090909089,2.231732750653808,4752,2.889241965698653,1.7961677219156134,month_hour,1.9851359090909089
2,6,198,2.2439016565656567,2.2690563777940134,4752,2.889241965698653,1.7961677219156134,month_hour,2.2439016565656567
2,7,198,2.3905800808080806,2.1871560083986936,4752,2.889241965698653,1.7961677219156134,month_hour,2.3905800808080806
2,8,198,3.424788287878788,2.4115372313686336,4752,2.889241965698653,1.7961677219156134,month_hour,3.424788287878788
2,9,198,4.029615242424242,2.1415849414344788,4752,2.889241965698653,1.7961677219156134,month_hour,4.029615242424242
2,10,198,4.233822393939394,2.431874809611946,4752,2.889241965698653,1.7961677219156134,month_hour,4.233822393939394
2,11,198,4.057221752525253,2.4623320190555287,4752,2.889241965698653,1.7961677219156134,month_hour,4.057221752525253
2,12,198,3.424829424242424,2.2010119316846266,4752,2.889241965698653,1.7961677219156134,month_hour,3.424829424242424
2,13,198,2.8785598888888893,2.052494682311134,4752,2.889241965698653,1.7961677219156134,month_hour,2.8785598888888893
2,14,198,2.524134717171717,2.0483253011919165,4752,2.889241965698653,1.7961677219156134,month_hour,2.524134717171717
2,15,198,2.286717782828283,1.8964518546872577,4752,2.889241965698653,1.7961677219156134,month_hour,2.286717782828283
2,16,198,2.093139191919192,1.8915545389803654,4752,2.889241965698653,1.7961677219156134,month_hour,2.093139191919192
2,17,198,1.5871735656565653,1.581000848744913,4752,2.889241965698653,1.7961677219156134,month_hour,1.5871735656565653
2,18,198,2.0211511565656566,1.623341160149472,4752,2.889241965698653,1.7961677219156134,month_hour,2.0211511565656566
2,19,198,3.5152680252525252,2.790535565411194,4752,2.889241965698653,1.7961677219156134,month_hour,3.5152680252525252
2,20,198,3.863518611111111,2.639261861099451,4752,2.889241965698653,1.7961677219156134,month_hour,3.863518611111111
2,21,198,3.5475378989898987,2.3382158019737136,4752,2.889241965698653,1.7961677219156134,month_hour,3.5475378989898987
2,22,198,3.2993801161616165,2.2320948087066563,4752,2.889241965698653,1.7961677219156134,month_hour,3.2993801161616165
2,23,198,3.035758772727273,2.1798837048179225,4752,2.889241965698653,1.7961677219156134,month_hour,3.035758772727273
3,0,217,2.908687304147465,2.0902915815437417,5199,2.700485898442008,1.7961677219156134,month_hour,2.908687304147465
3,1,217,2.7973269078341017,1.9603911831135994,5199,2.700485898442008,1.7961677219156134,month_hour,2.7973269078341017
3,2,210,2.8837435428571427,1.9763584147963655,5199,2.700485898442008,1.7961677219156134,month_hour,2.8837435428571427
3,3,217,2.7019142488479266,2.0283597077124678,5199,2.700485898442008,1.7961677219156134,month_hour,2.7019142488479266
3,4,217,2.650954548387097,1.9988460778387156,5199,2.700485898442008,1.7961677219156134,month_hour,2.650954548387097
3,5,217,2.050192930875576,1.983519994588996,5199,2.700485898442008,1.7961677219156134,month_hour,2.050192930875576
3,6,217,2.208079069124424,1.8766639962849714,5199,2.700485898442008,1.7961677219156134,month_hour,2.208079069124424
3,7,217,2.616914239631336,2.0537930262942075,5199,2.700485898442008,1.7961677219156134,month_hour,2.616914239631336
3,8,217,3.5364817972350227,2.231936214297526,5199,2.700485898442008,1.7961677219156134,month_hour,3.5364817972350227
3,9,217,3.6716147465437783,2.5652021131955416,5199,2.700485898442008,1.7961677219156134,month_hour,3.6716147465437783
3,10,217,3.379866516129032,2.772454152049226,5199,2.700485898442008,1.7961677219156134,month_hour,3.379866516129032
3,11,217,2.9868056497695856,2.6079154675565834,5199,2.700485898442008,1.7961677219156134,month_hour,2.9868056497695856
3,12,217,2.5788979354838713,2.702497210186522,5199,2.700485898442008,1.7961677219156134,month_hour,2.5788979354838713
3,13,217,2.303144741935484,2.785711258436477,5199,2.700485898442008,1.7961677219156134,month_hour,2.303144741935484
3,14,217,2.0116825806451613,2.8397433802023513,5199,2.700485898442008,1.7961677219156134,month_hour,2.0116825806451613
3,15,217,1.7746630737327191,2.9959502820658126,5199,2.700485898442008,1.7961677219156134,month_hour,1.7746630737327191
3,16,216,1.5647754907407407,3.0137558714658317,5199,2.700485898442008,1.7961677219156134,month_hour,1.5647754907407407
3,17,216,1.4688055879629631,2.4819715505638515,5199,2.700485898442008,1.7961677219156134,month_hour,1.4688055879629631
3,18,217,1.5827275668202765,2.2894904027307392,5199,2.700485898442008,1.7961677219156134,month_hour,1.5827275668202765
