Stage,ForecastColumn,DT,Date,Forecast_Lead_Hour,Forecast_Day,Season,Month,Hour,HourGroup,Actual_MWH,Stage_Forecast_MWH,Raw_Forecast_MWH,Residual_Calibrated_Forecast_MWH,Warm_Ramp_Adjusted_Forecast_MWH,Cloud_Solar_Adjusted_Forecast_MWH,Recent_Corrected_Forecast_MWH,XGB_Pred_MWH,LGB_Pred_MWH,CatBoost_Pred_MWH,Prophet_Pred_MWH,Stage_Residual_MWH,Stage_AbsError_MWH,Stage_APE,Temperature,Temperature_DailyMax,DailyMaxTempBucket,CloudCover_Norm,CloudCoverBucket,BTM_Solar_Proxy_MW,BTMSolarBucket,SolarLossBucket,BTM_Solar_Loss_From_ClearSky_MW,Cloud_Solar_Shape_Cal_MWH,Cloud_Solar_Shape_Raw_Cal_MWH,CloudSolarEventClass,CloudSolarEventMultiplier,CloudSolarBaseBucket,Humidity_Norm,WindSpeed_Mph,WindDirection_Deg,WindDirection_Available_Flag,Westerly_Flow_Mph,Westerly_Flow_Flag,WindRamp_1Hr_Mph,WindRamp_3Hr_Mph,WindRamp_Next1Hr_Mph,WindRamp_Next3Hr_Mph,WesterlyFlow_Ramp_1Hr_Mph,WesterlyFlow_Ramp_3Hr_Mph,WesterlyFlow_Next1Hr_Ramp_Mph,WesterlyFlow_Next3Hr_Ramp_Mph,Temperature_Drop_From_DailyMax_F,TempDrop_1Hr_F,TempDrop_2Hr_F,TempDrop_3Hr_F,TempDrop_Next1Hr_F,TempDrop_Next2Hr_F,TempDrop_Next3Hr_F,IsPostPeakEvening18to23,ClearHotEvening_Flag,ClearVeryHotEvening_Flag,ClearHotEvening_x_TempDropFromDailyMax,ClearHotEvening_x_ForecastDropNext3Hr,ClearHotEvening_x_WesterlyFlow,ClearHotEvening_x_WesterlyFlowRamp,DeltaBreeze_Westerly_Flow_Flag,DeltaBreeze_EveningWindRamp_Flag,DeltaBreeze_Cooling_Flag,DeltaBreeze_Cooling_Signal,DeltaBreeze_CoolingNoDirection_Signal,DeltaBreeze_ClearHotEvening_Signal,Load_Decay_1Hr_MWH,Load_Decay_2Hr_MWH,Lag1_Minus_SameHourYesterday_MWH,Lag1_Minus_SameHour7DayMean_MWH,PostPeak_LoadDecay_1Hr_MWH,PostPeak_LoadDecay_2Hr_MWH,PostPeak_LoadDecay_VsSameHourYesterday_MWH,PostPeak_LoadDecay_VsSameHour7DayMean_MWH,ClearHotEvening_LoadDecay_Vs7Day_MWH,DeltaBreeze_PostPeak_LoadDecay_Signal,PrecipIn,IsWeekend,IsHoliday
raw_xgb_lgb_production,Raw_Forecast_MWH,2026-07-15 18:00:00-07:00,2026-07-15,486,21,Summer,7,18,Peak,341.36165,307.7093534203996,307.7093534203996,319.36968020081025,319.36968020081025,319.36968020081025,319.36968020081025,307.8870849609375,312.1684015492099,300.65149734925836,365.14740113065767,33.652296579600375,33.652296579600375,9.858253432862297,103.4,105.1,7.0,0.0,Clear/Low,1.7617670326402048,Low,None,0.0,0.0,0.0,other,0.7,170+,0.14,6.2,216.0,1.0,3.6442685642133337,0.0,0.20000000000000018,0.7999999999999998,1.3999999999999995,1.7999999999999998,-0.9519980945005346,-1.0322686162226353,-0.797258454252403,-3.6442685642133337,1.6999999999999886,0.6999999999999886,1.6999999999999886,1.0999999999999943,1.8000000000000114,6.1000000000000085,10.600000000000009,1.0,1.0,1.0,1.6999999999999886,10.600000000000009,3.6442685642133337,0.0,0.0,0.0,1.0,44.82450333982399,12.299999999999997,14.100000000000009,-5.831004690836551,-17.863021816625917,-1.6345687263871582,56.05288963982153,-5.831004690836551,-17.863021816625917,1.6345687263871582,-56.05288963982153,-56.05288963982153,0.0,0.0,0,0
raw_xgb_lgb_production,Raw_Forecast_MWH,2026-08-06 15:00:00-07:00,2026-08-06,1011,43,Summer,8,15,Midday,283.529,249.88752506361368,249.88752506361368,262.45637764154014,262.45637764154014,262.45637764154014,268.57400385425524,250.8903045654297,252.67017615197486,245.22827920995582,313.03720714102803,33.64147493638632,33.64147493638632,11.865267727952455,98.7,101.33392246666666,6.0,0.0,Clear/Low,11.24579770802556,Medium-High,Low,0.1716373602332837,0.0,0.0,other,0.7,170+,0.17,2.5,225.0,1.0,1.7677669529663689,0.0,0.8,0.20000000000000018,0.3999999999999999,1.5999999999999996,0.266756045106193,-0.281548052666877,0.057262181078159724,0.6996746419570292,2.633922466666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.28938971344951,-42.154642763330116,-19.8350635725364,-34.582789545412595,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0
raw_xgb_lgb_production,Raw_Forecast_MWH,2026-08-06 18:00:00-07:00,2026-08-06,1014,43,Summer,8,18,Peak,317.395,283.7915908111333,283.7915908111333,296.87506301195356,296.87506301195356,296.87506301195356,296.87506301195356,285.1921691894531,287.6897707447911,277.2657142358653,386.9324093602033,33.60340918886669,33.60340918886669,10.58725222163761,100.0,101.33392246666666,6.0,0.09,Clear/Low,1.3128146869361683,Low,None,0.0,0.0,0.0,other,0.7,170+,0.15,4.1,217.0,1.0,2.467441594923398,0.0,0.8999999999999995,1.5999999999999996,-0.2999999999999998,-0.5999999999999996,-0.3313414679226683,0.6996746419570292,1.3325584050766017,-1.385882114611082,1.3339224666666638,0.4000000000000057,0.5999999999999943,0.0,0.0,8.799999999999997,11.740920904817756,1.0,1.0,1.0,1.3339224666666638,11.740920904817756,2.467441594923398,0.6996746419570292,0.0,0.0,1.0,32.26141238190914,13.07484337148442,13.07484337148442,-11.675892668569873,-28.329884316339133,-4.3668390759589215,-9.907690220580491,-11.675892668569873,-28.329884316339133,4.3668390759589215,9.907690220580491,9.907690220580491,9.907690220580491,0.0,0,0
raw_xgb_lgb_production,Raw_Forecast_MWH,2026-07-31 18:00:00-07:00,2026-07-31,870,37,Summer,7,18,Peak,308.498,275.1418201453131,275.1418201453131,287.8530473849702,287.8530473849702,287.8530473849702,287.8530473849702,275.5354309082031,278.8784294424873,269.1575453174993,334.00432310156225,33.3561798546869,33.3561798546869,10.81244606275791,98.5,98.9,5.0,0.0,Clear/Low,1.842720802611,Low,None,0.0,0.0,0.0,other,0.7,170+,0.15,2.4,211.0,1.0,1.23609137978413,0.0,0.19999999999999973,0.3999999999999999,0.5,4.800000000000001,-0.20723848399498612,-0.12790534034086698,-0.5837333221869218,0.3835562114916975,0.4000000000000057,0.20000000000000284,0.4000000000000057,0.0,1.2000000000000028,4.400000000000006,8.400000000000006,1.0,1.0,0.0,0.4000000000000057,8.400000000000006,1.23609137978413,0.0,0.0,0.0,1.0,10.877604142100358,8.800000000000011,10.000000000000014,-8.814636607680256,-24.055174543970963,1.3348450886180672,10.405803173071888,-8.814636607680256,-24.055174543970963,-1.3348450886180672,-10.405803173071888,-10.405803173071888,0.0,0.0,0,0
raw_xgb_lgb_production,Raw_Forecast_MWH,2026-07-23 19:00:00-07:00,2026-07-23,679,29,Summer,7,19,Peak,276.884966,243.57121151124494,243.57121151124494,254.71058264443622,254.71058264443622,254.71058264443622,254.71058264443622,248.34866333007812,246.07146144578408,238.2772610944453,279.6689277667971,33.31375448875508,33.31375448875508,12.031622724057572,93.5,94.6,4.0,0.0,Clear/Low,0.5349779677173332,Low,None,0.0,0.0,0.0,other,1.0,170+,0.21,3.9,211.0,1.0,2.008648492149211,0.0,0.8999999999999999,1.1999999999999997,3.6,3.6,-0.6643710804158927,-0.6323500298320646,0.9218349715203416,-2.008648492149211,1.0999999999999943,1.0999999999999943,0.9000000000000057,1.0999999999999943,3.9000000000000057,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47959119922364835,-9.311104258687322,29.8030544249676,2.7970429055083343,0.47959119922364835,-9.311104258687322,-29.8030544249676,-2.7970429055083343,-0.0,0.0,0.0,0,0
raw_xgb_lgb_production,Raw_Forecast_MWH,2026-07-29 19:00:00-07:00,2026-07-29,823,35,Summer,7,19,Peak,295.007808,262.0005770224827,262.0005770224827,274.01038249170887,274.01038249170887,274.01038249170887,274.01038249170887,266.8259582519531,264.2919125736728,257.0212265193353,331.3946734545085,33.00723097751734,33.00723097751734,11.188595719309685,95.9,98.1,5.0,0.0,Clear/Low,0.375913772027472,Low,None,0.0,0.0,0.0,other,1.0,170+,0.19,6.6,195.0,1.0,1.7082056976766369,0.0,1.5999999999999996,1.6999999999999993,0.9000000000000004,0.7000000000000002,0.9260333724754822,-0.439812921589843,0.23293714059226867,-1.7082056976766369,2.1999999999999886,1.5,2.1999999999999886,2.0999999999999943,4.300000000000011,8.800000000000011,12.100000000000009,1.0,1.0,0.0,2.1999999999999886,12.100000000000009,1.7082056976766369,0.0,0.0,0.0,1.0,24.427341476775904,14.299999999999997,18.60000000000001,-1.0004816896650368,-10.156744843019226,15.860181930052022,26.637586956647795,-1.0004816896650368,-10.156744843019226,-15.860181930052022,-26.637586956647795,-26.637586956647795,0.0,0.0,0,0
raw_xgb_lgb_production,Raw_Forecast_MWH,2026-07-12 15:00:00-07:00,2026-07-12,411,18,Summer,7,15,Midday,211.21525,178.29901215241753,178.29901215241753,191.60253734638837,191.60253734638837,192.26620621704384,197.06549283284042,176.94442749023438,178.26170658868065,178.7446593703421,224.02584805984065,32.916237847582465,32.916237847582465,15.58421460930613,89.8,91.5,4.0,1.0,Overcast,6.928248081439785,Medium-Low,Extreme,4.97929954199452,0.6636688706554639,1.6346523907770047,weekend_highload_solar_loss,0.40599999999999997,170+,0.28,5.9,136.0,1.0,0.0,0.0,2.8000000000000003,3.3000000000000003,-0.3000000000000007,-2.5000000000000004,0.0,-1.5920408388915593e-16,0.0,1.901255871800539,1.7000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.779695714460303,-19.237636913991764,-45.73564201961085,-31.410160199468407,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1,0
raw_xgb_lgb_production,Raw_Forecast_MWH,2026-07-29 17:00:00-07:00,2026-07-29,821,35,Summer,7,17,Peak,303.121366,270.2711023309683,270.2711023309683,283.31292569179,283.31292569179,283.31292569179,283.31292569179,273.53741455078125,273.4530088955313,264.33773138099417,314.62651220397873,32.85026366903173,32.85026366903173,10.837330308491593,98.1,98.1,5.0,0.0,Clear/Low,4.819367145752871,Medium-Low,None,0.0,0.0,0.0,other,0.7,170+,0.17,4.1,196.0,1.0,1.1301131588496964,0.0,-0.8000000000000007,-0.5,0.9000000000000004,3.4000000000000004,-1.0179054604167834,-1.0294560299654012,-0.3479408336485418,0.8110296794192091,0.0,0.0,0.0,0.0,0.6999999999999886,2.1999999999999886,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.596982321409712,-37.879653324493205,1.389070773897572,10.527211504362981,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0,0
raw_xgb_lgb_production,Raw_Forecast_MWH,2026-07-21 19:00:00-07:00,2026-07-21,631,27,Summer,7,19,Peak,323.221608,290.59714426401706,290.59714426401706,302.9794879933608,302.9794879933608,302.9794879933608,302.9794879933608,291.9815673828125,294.19626780235484,284.54582924125907,334.69133533520386,32.62446373598294,32.62446373598294,10.09352807129867,98.5,101.2,6.0,0.05,Clear/Low,0.3974869102791893,Low,None,0.0,0.0,0.0,other,1.0,170+,0.17,5.9,213.0,1.0,3.21337030658866,0.0,-0.39999999999999947,3.0000000000000004,1.0,3.5999999999999996,-1.5413000488148039,0.32043456083516997,-0.9669500408342784,1.3923210857515422,2.700000000000003,1.5,2.4000000000000057,2.700000000000003,2.200000000000003,5.599999999999994,9.099999999999994,1.0,1.0,1.0,2.700000000000003,9.099999999999994,3.21337030658866,0.32043456083516997,0.0,0.0,1.0,37.91776961774618,11.799999999999997,14.0,-0.4809823871671597,-9.028097128428726,52.68686523945655,35.41938538007719,-0.4809823871671597,-9.028097128428726,-52.68686523945655,-35.41938538007719,-35.41938538007719,0.0,0.0,0,0
raw_xgb_lgb_production,Raw_Forecast_MWH,2026-07-20 15:00:00-07:00,2026-07-20,603,26,Summer,7,15,Midday,267.552475,234.9738648155352,234.9738648155352,248.24630044751078,248.24630044751078,248.24630044751078,252.75160335072783,235.246337890625,236.67010824608047,232.23048997465267,275.30799329175176,32.57861018446482,32.57861018446482,12.17653104665349,97.1,98.0,5.0,0.09,Clear/Low,13.785041273009355,Medium-High,None,0.0,0.0,0.0,other,0.7,170+,0.16,3.8,214.0,1.0,2.124933033188838,0.0,0.19999999999999973,0.2999999999999998,2.5,0.7999999999999998,-0.46469024803030656,0.32229977100364837,2.0082388494513577,1.012259423098655,0.9000000000000057,0.0,0.0,0.0,0.0,2.0,2.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.083336653472315,-35.82617087924038,1.59593581654417,-28.83047529591471,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0
raw_xgb_lgb_production,Raw_Forecast_MWH,2026-08-02 19:00:00-07:00,2026-08-02,919,39,Summer,8,19,Peak,324.435,292.18415103566184,292.18415103566184,304.4594867633472,304.4594867633472,304.4594867633472,304.4594867633472,295.17828369140625,296.686384504711,284.2537462540862,374.4731979429177,32.25084896433816,32.25084896433816,9.940619527590476,101.6,103.5,6.0,0.0,Clear/Low,0.2495868207240489,Low,None,0.0,0.0,0.0,other,1.0,170+,0.15,2.5,225.0,1.0,1.7677669529663689,0.0,-0.8999999999999999,-1.2000000000000002,-0.2999999999999998,3.3,-1.3619495487719284,-1.263095610902901,-1.7677669529663689,-0.16907028922777378,1.9000000000000057,1.3000000000000114,1.9000000000000057,1.9000000000000057,3.799999999999997,6.799999999999997,10.599999999999994,1.0,1.0,1.0,1.9000000000000057,10.599999999999994,1.7677669529663689,0.0,0.0,0.0,1.0,22.09708691207961,12.5,16.299999999999997,-1.13049008647954,-9.19660156360851,16.086486751473274,37.26899499572056,-1.13049008647954,-9.19660156360851,-16.086486751473274,-37.26899499572056,-37.26899499572056,0.0,0.0,1,0
