Slice,SliceGroup,SliceValue,N,RealizedWeather_MAE_MWH,PreviousRunWeather_MAE_MWH,WeatherInput_MAE_Delta_MWH,WeatherInput_MAPE_Delta_PCT,PreviousRunWeather_Bias_MWH,RealizedWeather_Bias_MWH,P90_WeatherInput_AbsError_Delta_MWH,WeatherInput_Harm_Rate_PCT,Forecast_Delta_Bias_MWH,P90_Abs_Forecast_Delta_MWH,Mean_Weather_DailyMaxTemp_Error_F,MAE_Weather_DailyMaxTemp_Error_F,P90_Abs_Weather_DailyMaxTemp_Error_F,Mean_Weather_CloudCover_Error_Norm,MAE_Weather_CloudCover_Error_Norm,P90_Abs_Weather_CloudCover_Error_Norm,Mean_Weather_Solar_Loss_Error_MW,MAE_Weather_Solar_Loss_Error_MW,P90_Abs_Weather_Solar_Loss_Error_MW
DailyMaxTempError:2-5F,Weather_DailyMaxTemp_AbsError_Bucket,2-5F,1200.0,5.9625410867704005,27.819685399213704,21.857144312443307,9.833410111878084,19.922683021910174,0.26356153500105867,66.32622695107943,82.83333333333334,-19.659121486909115,73.88202537860117,1.9020000000000004,3.166000000000001,4.200000000000003,-0.07165833333333332,0.146675,0.6710000000000014,1.838161974966229,1.9008283352689186,8.372691544079213
DailyMaxTempError:5-8F,Weather_DailyMaxTemp_AbsError_Bucket,5-8F,240.0,4.8010066935512805,20.966881240847453,16.165874547296177,8.37625546039378,3.9278713183739873,-1.2445476803959357,42.47203601691986,84.16666666666667,-5.172418998769924,59.14554499553029,4.5600000000000005,5.679999999999999,6.609999999999995,-0.09870833333333334,0.15070833333333333,0.7439999999999998,1.454221530820694,1.503536492534112,7.71075799618653
DailyMaxTempError:8F+,Weather_DailyMaxTemp_AbsError_Bucket,8F+,96.0,4.367353365522491,21.93513575780959,17.5677823922871,10.172100476851993,-6.599092113964694,-3.1150862537610418,46.03604458216458,85.41666666666666,3.484005860203652,57.72235329104018,9.8,9.8,12.5,-0.22354166666666667,0.35000000000000003,0.95,1.0950339961262523,1.2736176869320641,5.731804263612688
CloudCoverError:0-20pp,Weather_CloudCover_AbsError_Bucket,0-20pp,2730.0,5.529138003428186,24.847484668690488,19.318346665262304,8.834823834942084,17.088449069659053,-1.4513445464538572,62.31302593814278,80.73260073260073,-18.539793616112906,70.94799065121755,1.2210989010989008,2.1827106227106228,4.799999999999997,-0.00554945054945055,0.012406593406593409,0.05,1.7446998431769083,1.8310461975938346,8.359372514832723
CloudCoverError:20-35pp,Weather_CloudCover_AbsError_Bucket,20-35pp,143.0,5.610240314062517,17.657324965153435,12.047084651090916,6.1652073583517994,12.282340733335793,-0.7853177479398442,40.54172521636861,83.21678321678321,-13.067658481275634,49.79242619429623,1.5349650349650341,2.5265734265734268,4.8800000000000034,-0.1697902097902098,0.2795804195804196,0.34,1.2905087761803704,1.4119147796842466,5.958710060424943
CloudCoverError:35-60pp,Weather_CloudCover_AbsError_Bucket,35-60pp,132.0,4.815441280110647,17.128663961193602,12.313222681082959,6.686780667964725,8.072729577636142,-0.21871731797924088,28.571504643109062,87.87878787878788,-8.291446895615383,33.25767581533978,2.1401515151515142,3.0083333333333333,6.5,-0.2059090909090909,0.46939393939393936,0.58,1.6076602275062846,1.685465786291365,8.25416047181418
CloudCoverError:60pp+,Weather_CloudCover_AbsError_Bucket,60pp+,355.0,5.110152989446771,22.26118381255024,17.15103082310347,7.721507159981327,15.386112813169632,-1.4463138252833072,56.493891684325696,81.40845070422536,-16.83242663845294,69.1871337313878,1.5132394366197184,2.8878873239436627,5.599999999999994,-0.23583098591549292,0.8767323943661972,1.0,1.1817206423448077,1.298968451620069,5.822797330297189
SolarLossError:0-1.25MW,Weather_SolarLoss_AbsError_Bucket,0-1.25MW,2631.0,5.007647901392866,19.473639058457092,14.465991157064229,6.98799268400102,10.487691071843507,-1.181719030215427,47.43302841630444,79.13340935005702,-11.66941010205893,55.17521261961022,1.3821360699353853,2.309996199163816,5.099999999999994,-0.025397187381223884,0.138175598631699,0.6799999999999999,0.010905740283239927,0.10158286589438587,0.4676133172586532
SolarLossError:1.25-3MW,Weather_SolarLoss_AbsError_Bucket,1.25-3MW,92.0,6.4981580511406785,30.584185960842877,24.0860279097022,10.004310012429123,27.175222040179072,-0.7515784927245955,78.86722770069218,82.6086956521739,-27.926800532903663,83.93049682522683,0.9250000000000006,2.440217391304348,5.18999999999999,-0.16391304347826088,0.16391304347826088,0.648,1.8373541242453,2.083057529800207,2.782966119237789
SolarLossError:3-6MW,Weather_SolarLoss_AbsError_Bucket,3-6MW,182.0,7.050715549099823,41.0484261666877,33.99771061758788,13.506710564755954,38.64928320764992,-2.2370842174914545,98.70129544344586,86.26373626373626,-40.88636742514137,109.61013529140806,1.1681318681318684,2.378021978021978,5.099999999999994,-0.12060439560439562,0.12060439560439562,0.6080000000000007,4.175353170450359,4.322131555592759,5.5726424052377315
SolarLossError:6MW+,Weather_SolarLoss_AbsError_Bucket,6MW+,455.0,7.231585220422769,41.76402522711992,34.53244000669715,15.077927947395965,39.13869419000086,-2.266782035851354,82.24941930701527,90.76923076923077,-41.40547622585222,89.25550801616487,0.9641758241758243,2.2142857142857144,4.200000000000003,-0.10215384615384616,0.10215384615384616,0.4360000000000002,10.15747570503792,10.19503617805268,14.189039086577965
