DT,Month,Season,Hour,Actual_MWH,Final_Backtest_Forecast_MWH,Final_Residual_MWH,Final_AbsError_MWH,Overforecast_MWH,Raw_Forecast_MWH,XGB_Pred_MWH,LGB_Pred_MWH,CatBoost_Pred_MWH,Temperature,Temperature_DailyMax,TempBucket,CloudCover_Norm,CloudBucket,BTM_Solar_Proxy_MW,BTM_Solar_Loss_From_ClearSky_MW,Midday_Overcast_Solar_Loss_MW,Stage_Selector_Source,Stage_Selector_Reason,Recent_Correction_Source,Pre_Focused_Guard_Forecast_MWH,Focused_Scorecard_Guard_MWH,Focused_Scorecard_Guard_Source
2026-07-01 18:00:00-07:00,7,Summer,18,237.4662333333333,258.9994154038952,-21.53318207056185,21.53318207056185,21.53318207056185,256.16704406980654,253.11587524414065,255.64690731499152,257.8561643489918,90.93882160475994,90.93882160475994,90-95,0.18,clear<=0.2,14.393610189068918,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,258.9994154038952,0.0,none
2026-06-10 16:00:00-07:00,6,Summer,16,236.995258,254.30600549160252,-17.31074749160254,17.31074749160254,17.31074749160254,260.51746679294064,258.3050231933594,260.357871028722,261.40038687945025,98.2,98.2,95-100,0.03,clear<=0.2,10.044348644011604,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,254.30600549160252,0.0,none
2026-06-10 13:00:00-07:00,6,Summer,13,177.331908,194.3340503777926,-17.00214237779261,17.00214237779261,17.00214237779261,206.50935416192027,206.55221557617188,207.0855486179693,205.5916596126285,92.0,98.2,95-100,0.52,mixed0.2-0.6,23.010486115356997,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,194.3340503777926,0.0,none
2026-06-24 17:00:00-07:00,6,Summer,17,244.513,260.3073513475804,-15.794351347580374,15.794351347580374,15.794351347580374,265.870463376642,261.6742858886719,266.9671460370432,265.3460127640028,93.8,93.8,90-95,0.0,clear<=0.2,4.3514838605623005,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,260.3073513475804,0.0,none
2026-06-25 16:00:00-07:00,6,Summer,16,206.798,222.504900579462,-15.706900579461973,15.706900579461973,15.706900579461973,228.95289323610223,227.81790161132807,230.32401386213897,227.1225584308371,89.9,90.3,90-95,0.0,clear<=0.2,10.032305060505593,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,222.504900579462,0.0,none
2026-06-24 16:00:00-07:00,6,Summer,16,231.075,246.75220722290143,-15.677207222901444,15.677207222901444,15.677207222901444,252.07755534477496,252.45480346679688,253.6367367846321,249.51962790442175,93.2,93.8,90-95,0.0,clear<=0.2,10.164784479071692,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,246.75220722290143,0.0,none
2026-06-06 16:00:00-07:00,6,Summer,16,174.101716,189.69409406824437,-15.59237806824433,15.59237806824433,15.59237806824433,196.03272547205097,197.13894653320312,196.53558555064447,194.92645361678908,86.3,86.3,80-90,0.0,clear<=0.2,10.06843581102362,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,189.69409406824437,0.0,none
2026-06-30 16:00:00-07:00,6,Summer,16,238.569,253.7526006725528,-15.183600672552783,15.183600672552783,15.183600672552783,260.24449165645626,257.44464111328125,262.0642276276279,258.1848638569508,92.1,93.39701045877466,90-95,0.0,clear<=0.2,10.080479394529627,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,253.7526006725528,0.0,none
2026-06-10 15:00:00-07:00,6,Summer,15,217.473791,232.37686729295095,-14.90307629295097,14.90307629295097,14.90307629295097,245.03442357022843,245.81790161132807,246.0131111472117,243.27263508036916,96.8,98.2,95-100,0.33,mixed0.2-0.6,15.976202787477202,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,232.37686729295095,0.0,none
2026-06-23 16:00:00-07:00,6,Summer,16,240.224,254.6062960546583,-14.382296054658298,14.382296054658298,14.382296054658298,257.67185328199827,255.82745361328125,259.2880867321473,255.65902919425463,94.6,95.0,90-95,0.0,clear<=0.2,10.116610145047655,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,254.6062960546583,0.0,none
2026-06-25 17:00:00-07:00,6,Summer,17,224.018,237.78817123232844,-13.770171232328437,13.770171232328437,13.770171232328437,244.56046350305405,242.1861724853516,245.22580008313344,244.19330345370133,90.3,90.3,90-95,0.06,clear<=0.2,4.282907467344271,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,237.78817123232844,0.0,none
2026-06-06 17:00:00-07:00,6,Summer,17,187.398433,201.0587436222459,-13.660310622245902,13.660310622245902,13.660310622245902,206.9869698515532,208.7631683349609,208.0542297952012,204.8023618019898,85.2,86.3,80-90,0.0,clear<=0.2,4.27043903221372,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,201.0587436222459,0.0,none
2026-06-09 14:00:00-07:00,6,Summer,14,163.65945,177.21597473090816,-13.556524730908166,13.556524730908166,13.556524730908166,186.60626986235397,185.2210235595703,187.0659569381835,186.27968911541709,82.9,84.8,80-90,0.1,clear<=0.2,20.35945617270375,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,177.21597473090816,0.0,none
2026-06-09 16:00:00-07:00,6,Summer,16,196.123033,208.9080685318765,-12.785035531876504,12.785035531876504,12.785035531876504,216.58736120453003,214.86643981933597,216.14929132993248,217.767448546096,84.8,84.8,80-90,0.01,clear<=0.2,9.911869225445502,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,208.9080685318765,0.0,none
2026-06-06 15:00:00-07:00,6,Summer,15,157.817041,170.5416675217692,-12.72462652176921,12.72462652176921,12.72462652176921,179.2514696265859,177.83848571777344,180.133301062318,178.2694442015247,85.0,86.3,80-90,0.0,clear<=0.2,15.60149440653424,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,170.5416675217692,0.0,none
2026-06-09 15:00:00-07:00,6,Summer,15,180.330091,192.94468406912785,-12.614593069127809,12.614593069127809,12.614593069127809,202.92712353706517,201.97569274902344,204.64752347463212,200.49547528890037,84.0,84.8,80-90,0.0,clear<=0.2,15.78884859700572,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,192.94468406912785,0.0,none
2026-06-25 18:00:00-07:00,6,Summer,18,227.291,239.8636883036,-12.572688303600016,12.572688303600016,12.572688303600016,245.85271307674327,245.28466796875,245.186534124566,247.0618643181629,89.0,90.3,90-95,0.05,clear<=0.2,1.4955623894770497e-15,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,239.8636883036,0.0,none
2026-06-29 16:00:00-07:00,6,Summer,16,219.213,231.5643487913945,-12.351348791394544,12.351348791394544,12.351348791394544,238.40723626710047,237.1278076171875,239.0202330027925,237.80950672527385,90.2,90.2,90-95,0.88,overcast>0.85,10.044348644011604,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,231.5643487913945,0.0,none
2026-06-04 16:00:00-07:00,6,Summer,16,250.210058,262.5335342120828,-12.323476212082769,12.323476212082769,12.323476212082769,266.33019971693864,267.8284912109375,264.9153505847991,268.125450783444,94.5,94.5,90-95,0.0,clear<=0.2,10.05639222751761,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,262.5335342120828,0.0,none
2026-05-24 20:00:00-07:00,5,Spring,20,169.812133,181.9917243376684,-12.179591337668398,12.179591337668398,12.179591337668398,186.09835183908436,182.7679901123047,186.4053960046265,186.5673857865979,74.7,84.9,80-90,0.52,mixed0.2-0.6,0.0,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,180.7417243376684,1.25,shoulder_heat_days8to16_bias_up
2026-06-10 14:00:00-07:00,6,Summer,14,195.660733,207.7623894824141,-12.101656482414114,12.101656482414114,12.101656482414114,224.55561799721823,226.9384307861328,226.2608244979669,221.19520412778047,94.7,98.2,95-100,0.63,cloudy0.6-0.85,20.755798044918272,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,207.7623894824141,0.0,none
2026-06-23 17:00:00-07:00,6,Summer,17,255.554,267.4373048235397,-11.883304823539705,11.883304823539705,11.883304823539705,270.6558183942785,269.6713256835937,271.97902916132495,268.85777082054403,95.0,95.0,90-95,0.0,clear<=0.2,4.332781207866475,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,267.4373048235397,0.0,none
2026-05-24 21:00:00-07:00,5,Spring,21,160.024683,171.8861800111755,-11.861497011175487,11.861497011175487,11.861497011175487,171.68283712480775,172.6690673828125,172.24690342222843,170.51466715514536,69.8,84.9,80-90,0.29,mixed0.2-0.6,0.0,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,170.6361800111755,1.25,shoulder_heat_days8to16_bias_up
2026-06-30 17:00:00-07:00,6,Summer,17,249.466,261.12529612995,-11.659296129950008,11.659296129950008,11.659296129950008,268.02556335156413,267.58380126953125,269.0672641069389,266.5148227594132,93.39701045877466,93.39701045877466,90-95,0.0,clear<=0.2,4.376420730823404,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,261.12529612995,0.0,none
2026-05-23 17:00:00-07:00,5,Spring,17,178.5678,190.2065285801049,-11.638728580104896,11.638728580104896,11.638728580104896,194.4551169727423,193.95509338378903,193.93452745077025,195.4160501041136,85.3,85.3,80-90,0.0,clear<=0.2,4.145754680908209,0.0,0.0,Final_Backtest_Forecast_MWH,default_final,recent_mean+last24_mean+same_hour+hourgroup+global+temp_hourgroup+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup+temp_cloud_hourgroup,188.2065285801049,2.0,shoulder_heat_days2to7_bias_up
