Slice,SliceGroup,SliceValue,N,RealizedWeather_MAE_MWH,PreviousRunWeather_MAE_MWH,WeatherInput_MAE_Delta_MWH,WeatherInput_MAPE_Delta_PCT,PreviousRunWeather_Bias_MWH,RealizedWeather_Bias_MWH,P90_WeatherInput_AbsError_Delta_MWH,WeatherInput_Harm_Rate_PCT,Forecast_Delta_Bias_MWH,P90_Abs_Forecast_Delta_MWH,Mean_Weather_DailyMaxTemp_Error_F,MAE_Weather_DailyMaxTemp_Error_F,P90_Abs_Weather_DailyMaxTemp_Error_F,Mean_Weather_CloudCover_Error_Norm,MAE_Weather_CloudCover_Error_Norm,P90_Abs_Weather_CloudCover_Error_Norm,Mean_Weather_Solar_Loss_Error_MW,MAE_Weather_Solar_Loss_Error_MW,P90_Abs_Weather_Solar_Loss_Error_MW
LeadEvent:day1|cloudy_solar_loss_midday,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,day1|cloudy_solar_loss_midday,62.0,5.8676257360376,4.326714302237522,-1.5409114338000771,-1.3368644508207042,-0.3669794444810725,2.8657434185955846,3.138350486345794,29.03225806451613,3.232722863076657,6.884668522212208,-0.7177419354838726,2.4854838709677405,4.0,-0.0003225806451612914,0.12064516129032256,0.517,0.5175519707597475,2.0593500092250765,4.4425035676193705
LeadEvent:day1|hot_peak,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,day1|hot_peak,20.0,5.509068132649967,5.357180864465656,-0.15188726818431064,0.0072620169666348655,4.1791189144155085,5.485561049913829,4.630451218810032,60.0,1.306442135498321,6.994133548367103,0.4250000000000007,1.1750000000000007,1.8999999999999915,-0.06250000000000001,0.15749999999999997,0.512,0.0,0.0,0.0
LeadEvent:day1|normal,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,day1|normal,90.0,3.3050224673446156,4.7269817361010285,1.421959268756413,0.8636194951417304,2.095680664232755,1.7270527180636002,6.402450330851926,70.0,-0.36862794616915456,6.561794604956893,1.1833333333333336,1.5566666666666682,4.0,-0.05811111111111111,0.15833333333333335,0.5250000000000005,0.5223443811575192,0.5648659574875127,3.1287306176210663
LeadEvent:day1|shoulder_heat_transition,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,day1|shoulder_heat_transition,25.0,2.8512752443211014,3.705885909456237,0.8546106651351357,0.6037406529991874,2.1330147795810985,0.8886680048467861,4.373559729399455,60.0,-1.2443467747343124,6.5905647072926525,-0.44400000000000206,1.284000000000002,2.299999999999997,0.03880000000000001,0.2036,0.8400000000000002,-0.006700846502548927,0.006700846502548927,0.0
LeadEvent:day1|weekend,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,day1|weekend,193.0,2.084654306625371,2.521887808414927,0.4372335017895557,0.2733805044051641,0.652882685342247,0.0936019961941432,4.441941036719227,52.331606217616574,-0.5592806891481038,7.115858807463143,-1.5849740932642498,2.6481865284974093,5.799999999999997,0.08803108808290154,0.13808290155440414,0.5900000000000001,-0.010244823931893726,0.09212818304055251,0.2500721632719736
LeadEvent:days2to3|cloudy_solar_loss_midday,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days2to3|cloudy_solar_loss_midday,167.0,5.458676936447722,8.454116687681804,2.9954397512340827,2.1132041858348805,2.865275823465391,1.8290041256192282,12.748464196862104,61.67664670658682,-1.0362716978461624,14.340127458447455,1.8461077844311375,2.738323353293413,7.799999999999997,-0.015089820359281435,0.19437125748502995,0.6940000000000006,-0.7909840518179109,2.0142485467830227,5.695923439856053
LeadEvent:days2to3|holiday,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days2to3|holiday,58.0,3.7615017375250424,3.8871623153708925,0.12566057784584928,0.043006545606282205,2.9208231389510875,2.9364362099530807,2.3906831023422037,48.275862068965516,0.015613071001992248,3.101999050050924,2.3637931034482715,3.160344827586206,7.799999999999997,0.15189655172413793,0.1929310344827586,0.8030000000000005,0.03125272970713791,0.11793347028471461,0.28825526462933465
LeadEvent:days2to3|hot_peak,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days2to3|hot_peak,50.0,7.641620542542317,11.399768961125453,3.758148418583135,1.4061919323886947,7.205193692583823,5.457809841159718,12.912451438034958,66.0,-1.7473838514241056,18.524455042445986,1.0899999999999992,1.309999999999998,2.460000000000006,0.06699999999999999,0.0866,0.09600000000000052,0.0,0.0,0.0
LeadEvent:days2to3|normal,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days2to3|normal,566.0,4.312235488464665,5.764060249872562,1.4518247614078956,0.8933323976242475,1.3432468099484434,1.9059730655305507,7.7023287470778286,57.06713780918727,0.562726255582107,12.149340897720577,1.5911660777385161,2.244522968197879,3.0,0.00821554770318021,0.17651943462897526,0.77,0.16663462560542056,0.2626097836518391,0.6864335523194257
LeadEvent:days2to3|shoulder_heat_transition,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days2to3|shoulder_heat_transition,81.0,6.416426455299565,7.480700110623306,1.0642736553237415,0.7083451779073795,2.7302417724723878,3.506525060174931,4.115908332418485,66.66666666666666,0.7762832877025436,16.2898517737338,-0.08024691358024569,1.9345679012345678,2.5,0.05679012345679012,0.07950617283950617,0.18,0.007083502027033601,0.029967934128355387,0.0
