Stage,ForecastColumn,N,Coverage_PCT,Avg_Band_MWH,Avg_AbsError_MWH,P90_AbsError_MWH,Avg_Band_Miss_MWH,Max_Band_Miss_MWH
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,1081.0,68.73265494912118,4.433891951208382,3.408621348773688,8.265110077644223,0.6358794862982665,10.428910282516576
final_corrected_production,Final_Backtest_Forecast_MWH,1081.0,83.16373728029602,4.468482655363246,2.733814325661307,6.84866678152693,0.30533883896695546,11.620342451590297
peak_risk_adjusted,Peak_Risk_Adjusted_Forecast_MWH,1081.0,68.91766882516188,4.434822604693035,3.3868477427815167,8.204225618048184,0.6249093735879704,10.428910282516576
prophet_benchmark,Prophet_Pred_MWH,1081.0,42.64569842738206,4.367558149528623,6.092847399944157,13.593193643821266,2.8403588090275784,19.714939422213003
raw_xgb_lgb_production,Raw_Forecast_MWH,1081.0,32.09990749306198,4.344206113527075,6.051068077507793,11.310633732745956,2.584357855336126,16.391051283776655
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,1081.0,83.25624421831638,4.458364919141816,2.7066848776995256,6.5924564276349145,0.28813868598516723,11.183954951590307
