Stage,ForecastColumn,Replay_Horizon_Bucket,DailyMaxTempBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,4.0,20,5,224.28126820000003,223.23247347867573,1.0487947213242876,5.347932290195939,2.402020369147146,60.0,9.72030839428201,9.734433435385967,9.699120832626079,6.486664041648549
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,6.0,20,4,262.43008925,264.30312236068727,-1.8730331106872882,5.204661071638981,2.0119107339366646,25.0,7.574592153365922,6.663255921903385,7.965164823992723,5.720943738900889
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,7.0,20,2,295.3019955,290.2134665311478,5.088528968852188,5.088528968852188,1.7245530197454855,100.0,5.786872150375666,5.9614579457565355,0.0,5.162860841197173
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,4.0,16,5,235.2280214,236.72562022863022,-1.497598828630231,4.903480775858628,2.124581550955805,40.0,7.062247896528499,5.834218437234199,7.785134995082132,5.340092722904931
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,4.0,20,5,223.3967614,224.11175679863632,-0.71499539863633,4.52679220741108,2.020546765334555,40.0,5.3904504526602866,4.779293488945029,5.797888428470458,4.6198642512290125
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,4.0,19,5,237.23194800000002,239.41358478049773,-2.1816367804977403,3.8811624227853714,1.6466341101444055,40.0,5.535322881245326,3.244803859217484,6.00703815771368,4.233437471097957
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,4.0,18,5,247.2181482,248.44034801192896,-1.2221998119289765,3.3759384716309797,1.3643750057696409,20.0,5.196235180198835,5.384346649255008,4.914067976614575,3.7468287219963963
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,4.0,17,5,247.3834616,247.44381505077436,-0.060353450774374554,3.084593921045024,1.2618058117760733,60.0,5.55046598259936,5.956345767087612,4.941646305866982,3.7498643047714846
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,5.0,20,2,242.86192899999998,244.32447816762848,-1.4625491676284952,2.2236915162863937,0.9210328787635389,50.0,3.39373085038919,0.7611423486578985,3.686240683914889,2.6615510566838436
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,4.0,20,1,202.8899,201.09846408067997,1.7914359193200369,1.7914359193200369,0.8829596344224314,100.0,1.7914359193200369,1.7914359193200369,0.0,1.7914359193200369
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,5.0,19,2,259.16775,260.92288773596283,-1.7551377359627907,1.7551377359627907,0.6760003726619563,0.0,2.0961902968977997,-1.3288220347940296,2.1814534371315517,1.8061709634648662
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,4.0,19,1,216.810875,218.41150040421587,-1.6006254042158616,1.6006254042158616,0.7382588185282964,0.0,1.6006254042158616,-1.6006254042158616,1.6006254042158616,1.6006254042158616
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,5.0,16,2,265.076633,263.49864237838995,1.5779906216100414,1.5779906216100414,0.596859089499009,100.0,1.8148497138943127,1.8740644869653806,0.0,1.6055261242457866
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,5.0,18,2,272.30717500000003,273.7367799760108,-1.4296049760108076,1.4296049760108076,0.52196172784969,0.0,2.084101081510846,-0.6114848441357594,2.2477251078858558,1.6471463012173837
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,5.0,17,2,275.2236165,273.84730332308646,1.376313176913527,1.376313176913527,0.5036540950806208,100.0,2.027741620055713,2.190598730841259,0.0,1.5991556910698843
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,4.0,18,1,226.999225,226.38297496135456,0.6162500386454326,0.6162500386454326,0.27147671479734464,100.0,0.6162500386454326,0.6162500386454326,0.0,0.6162500386454326
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,4.0,17,1,232.403908,232.3731547226132,0.030753277386793343,0.030753277386793343,0.013232685134878774,100.0,0.030753277386793343,0.030753277386793343,0.0,0.030753277386793343
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,6.0,16,2,314.23009549999995,299.09632425995426,15.133771240045718,15.133771240045718,4.830404696221581,100.0,20.416526054089815,21.73721475760084,0.0,16.51170791394929
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,5.0,16,2,275.59020799999996,261.3139095097387,14.276298490261269,14.276298490261269,5.176501271831077,100.0,15.219274553234385,15.455018568977664,0.0,14.324876251018903
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,5.0,17,2,285.19156599999997,271.3780249820095,13.813541017990502,13.813541017990502,4.845204157082032,100.0,14.932671960621207,15.212454696278883,0.0,13.884195148981751
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,4.0,16,5,232.0602882,228.10499130386467,3.95529689613536,11.32258213666238,4.83924119231375,60.0,16.15395413342602,18.40838687056788,11.097052372081293,12.065991251452425
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,6.0,17,2,320.06404150000003,308.9133366355477,11.15070486445228,11.15070486445228,3.4907207719126165,100.0,13.220111270416362,13.737462871907383,0.0,11.446813354084744
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,4.0,17,5,244.5820464,240.88795769708895,3.6940887029110514,9.96506392819956,4.02065851720706,60.0,15.255206494650276,17.334819698244104,10.012577249049883,10.972625455701191
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,5.0,18,2,281.04702499999996,272.2105335059155,8.83649149408447,8.83649149408447,3.1313162402916626,100.0,13.166359158588984,14.248826074715112,0.0,10.362284860865264
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,4.0,18,5,246.6498516,243.95845656748105,2.6913950325189377,8.78829561730887,3.5480860202091717,60.0,13.915262792792943,15.53378973493102,11.487472379585824,9.756986286705576
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,7.0,18,2,327.4006875,318.73861613201166,8.662071367988375,8.662071367988375,2.6339553680539574,100.0,13.261205911291706,14.410989547117538,0.0,10.396227229838994
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,6.0,18,2,313.34288300000003,305.2563274483213,8.086555551678686,8.086555551678686,2.585037527744569,100.0,9.288579352141374,9.589085302257047,0.0,8.224960567793529
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,6.0,17,4,300.777508,307.9388119568738,-7.161303956873809,7.8563112082646,2.6472518390314717,25.0,13.8584617868433,1.3900145027815825,15.548237361312772,9.524929650789826
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,6.0,19,2,299.40495799999997,291.67679992504804,7.728158074951978,7.728158074951978,2.5791787191725866,100.0,8.095627435156882,8.187494775208108,0.0,7.741796783411952
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,7.0,17,2,326.6075035,319.21233952923967,7.395163970760336,7.395163970760336,2.251063387351191,100.0,12.475398801099322,13.74545750868407,0.0,9.747547290073934
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,7.0,19,2,316.310283,308.916975726129,7.393307273870988,7.393307273870988,2.3390188520911286,100.0,9.23544765554762,9.695982750966778,0.0,7.743597794222786
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,7.0,16,2,317.31320800000003,311.7616515131176,5.55155648688239,7.380793096111944,2.3155353686249502,50.0,11.822038285617856,12.932349582994334,1.8292366092295538,9.235577196616337
