combo,overall_mae,overall_bias,hot_mae,hot_bias,peak_mae,last45_mae,days47_mae,cloud_mae,shoulder_mae,all_pass,pass_like
june_low_extra_trim_all-10|aug_95_98_high_state_rebound10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|july_90_95_low_state_backoff-12,3.7066939349974897,0.5422786731948487,5.67662151020385,1.3185853637647287,5.107988087876813,2.8332822539136666,3.4695495077971996,5.074697305647781,4.37010182312897,True,True
june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.7066948962195525,0.5832942981948487,5.67663867807698,2.0511435032996124,5.121183216322683,2.8332822539136666,3.465967518701106,5.077323700920269,4.37010182312897,True,True
june_low_extra_trim_non19-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.7066948962195525,0.5624609648615153,5.67663867807698,1.6790504800437982,5.121183216322683,2.8332822539136666,3.465967518701106,5.077323700920269,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.7067026055748613,0.5487890898615154,5.676776370748538,1.4348644335321703,5.0985721133032795,2.8332822539136666,3.477425852034439,5.0852028867377355,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12,3.706704102599515,0.5500911731948487,5.676803108305137,1.4581202474856587,5.0917515285448545,2.8332822539136666,3.507516927882988,5.0785368678789915,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-8|sep_d4_7_cloudy_90_95_down-10,3.7067072659488876,0.5362890898615154,5.676859607196264,1.2116086195786822,5.1231065990154425,2.8332822539136666,3.469092518701106,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-10|aug_95_98_high_state_rebound10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|sep_d4_7_cloudy_90_95_down-10,3.7067072659488876,0.5284765898615154,5.676859607196264,1.072073735857752,5.130606599015442,2.8332822539136666,3.469092518701106,5.077323700920269,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-12,3.7067094497407087,0.5573828398615154,5.676898610733909,1.5883528056251937,5.092740406186511,2.8332822539136666,3.507516927882988,5.0785368678789915,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-8,3.706709989644395,0.577955756528182,5.676908253664857,1.9557946660903098,5.11535891732514,2.8332822539136666,3.4710585945496546,5.077223670242747,4.37010182312897,True,True
june_low_extra_trim_all-10|aug_95_98_high_state_rebound10|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-8,3.706709989644395,0.5519140898615154,5.676908253664859,1.4906783870205425,5.11535891732514,2.8332822539136666,3.4710585945496546,5.077223670242747,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|june_evening_combo_trim-8|july_90_95_low_state_backoff-12,3.7067134235724217,0.5878515898615154,5.6769695852165905,2.1325388521368214,5.1210721133032795,2.8332822539136666,3.5256477469529246,5.082576491465247,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|june_evening_combo_trim-6|july_90_95_low_state_backoff-12,3.7067134235724217,0.5800390898615153,5.6769695852165905,1.9930039684158913,5.128572113303279,2.8332822539136666,3.5256477469529246,5.083889689101491,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-12,3.7067252776313193,0.563112006528182,5.67718130422202,1.6906783870205424,5.083928505921293,2.8332822539136666,3.5024258520344396,5.077266864434913,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-12,3.7067306247725136,0.5704036731948486,5.6772768066507915,1.8209109451600773,5.084917383562949,2.8332822539136666,3.5024258520344396,5.077266864434913,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-12,3.7067334169707107,0.5605078398615153,5.677326676609289,1.6441667591135656,5.106190624441909,2.8332822539136666,3.465967518701106,5.077323700920269,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-8|july_90_95_low_state_backoff-12,3.7067351528293773,0.5500911731948487,5.677357679852453,1.458120247485659,5.122988087876813,2.8332822539136666,3.489189413619591,5.082576491465247,4.37010182312897,True,True
june_low_extra_trim_all-10|aug_95_98_high_state_rebound10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-12,3.7067351528293773,0.5422786731948487,5.677357679852453,1.3185853637647287,5.130488087876813,2.8332822539136666,3.489189413619591,5.083889689101491,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|sep_d4_7_cloudy_90_95_down-10,3.706739304015591,0.5675390898615154,5.6774318219690105,1.769748154462403,5.129798013222194,2.8332822539136666,3.469092518701106,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-8,3.706739304015591,0.5675390898615154,5.6774318219690105,1.769748154462403,5.129798013222194,2.8332822539136666,3.4711758520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|sep_d4_7_cloudy_90_95_down-10,3.706739304015591,0.546705756528182,5.677431821969011,1.397655131206589,5.129798013222194,2.8332822539136666,3.469092518701106,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-10|aug_95_98_high_state_rebound10|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-8,3.706739304015591,0.5414974231948487,5.677431821969011,1.3046318753926354,5.129798013222194,2.8332822539136666,3.4711758520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-8,3.706739304015591,0.546705756528182,5.677431821969011,1.397655131206589,5.129798013222194,2.8332822539136666,3.5024258520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-12|june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|july_90_95_low_state_backoff-15,3.706744805174373,0.5968359648615154,5.677530075223534,2.293003968415891,5.10002493686109,2.8332822539136666,3.489189413619591,5.087772445524867,4.37010182312897,True,True
june_low_extra_trim_all-12|june_low_extra_trim_all-10|aug_95_98_high_state_rebound10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|july_90_95_low_state_backoff-15,3.706744805174373,0.591627631528182,5.677530075223534,2.199980712601938,5.10002493686109,2.8332822539136666,3.489189413619591,5.087772445524867,4.37010182312897,True,True
aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-12,3.706755146227666,0.5227474231948487,5.677714771245153,0.9697481544624031,5.108106599015442,2.8332822539136666,3.4711758520344396,5.077323700920269,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|june_evening_combo_trim-6,3.7067586269924315,0.5605078398615153,5.6777769393228095,1.6441667591135656,5.111285894701578,2.8332822539136666,3.4943977469529246,5.085146050252379,4.37010182312897,True,True
june_low_extra_trim_non19-10|aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-12|june_evening_combo_trim-6,3.7067586269924315,0.555299506528182,5.6777769393228095,1.5511435032996121,5.111285894701578,2.8332822539136666,3.4943977469529246,5.085146050252379,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15,3.7067595831783513,0.5429297148615153,5.677794017248082,1.3302132707414729,5.103241802115932,2.8332822539136666,3.5024258520344396,5.077323700920269,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|june_evening_combo_trim-6|july_90_95_low_state_backoff-15,3.706763063943116,0.5754817981948487,5.677856185325736,1.911608619578682,5.106421097802067,2.8332822539136666,3.5256477469529246,5.085146050252379,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_90_95_down-8,3.7067642296886647,0.574049506528182,5.677877006083453,1.8860272242298448,5.113041365901836,2.8332822539136666,3.4863905895265335,5.078636898556514,4.37010182312897,True,True
june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6,3.7067667663318224,0.5370703398615153,5.67792231171008,1.225562107950775,5.133548013222193,2.8332822539136666,3.489189413619591,5.0852028867377355,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-12,3.7067671908960804,0.5813411731948487,5.6779298946251995,2.0162597823693797,5.129679502083564,2.8332822539136666,3.489189413619591,5.082576491465247,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-12,3.7067671908960804,0.5605078398615153,5.6779298946251995,1.6441667591135656,5.129679502083564,2.8332822539136666,3.489189413619591,5.082576491465247,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-15,3.7067729849565323,0.5577734648615155,5.678033379239783,1.59532954981124,5.108825827542397,2.8332822539136666,3.5007995077971996,5.081263293829003,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-12,3.706773895147042,0.5500911731948487,5.678049635665626,1.4581202474856587,5.114679502083565,2.8332822539136666,3.4695495077971996,5.081263293829003,4.37010182312897,True,True
aug_95_98_high_state_rebound10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-12,3.706773895147042,0.5448828398615153,5.678049635665626,1.3650969916717053,5.114679502083565,2.8332822539136666,3.4695495077971996,5.081263293829003,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-10|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_90_95_down-10|sep_d4_7_cloudy_90_95_down-8,3.7067743932466573,0.5675390898615154,5.6780585319564345,1.769748154462403,5.107298013222194,2.8332822539136666,3.462257841130533,5.070757712739049,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound10|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_90_95_down-10|sep_d4_7_cloudy_90_95_down-8,3.7067743932466573,0.5414974231948487,5.6780585319564345,1.3046318753926354,5.107298013222194,2.8332822539136666,3.462257841130533,5.070757712739049,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.706775417431334,0.5774349231948487,5.67807682437112,1.9464923405089145,5.122179502083565,2.8332822539136666,3.472217518701106,5.078636898556514,4.37010182312897,True,True
june_low_extra_trim_non19-10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.706775417431334,0.5566015898615153,5.67807682437112,1.5743993172531006,5.122179502083565,2.8332822539136666,3.472217518701106,5.078636898556514,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_90_95_down-8,3.7067790449549785,0.559205756528182,5.67814161363063,1.6209109451600774,5.092535894701578,2.8332822539136666,3.472217518701106,5.079893259707402,4.37010182312897,True,True
june_low_extra_trim_non19-10|aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_90_95_down-8,3.7067790449549785,0.5539974231948487,5.67814161363063,1.5278876893461237,5.092535894701578,2.8332822539136666,3.472217518701106,5.079893259707402,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound10|aug_95_98_high_state_rebound8|june_evening_combo_trim-6,3.706783573011842,0.5310807565281821,5.678222486832292,1.1185853637647287,5.130606599015442,2.8332822539136666,3.5256477469529246,5.082576491465247,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_90_95_down-8,3.70678718429437,0.535768256528182,5.6782869860179,1.2023062939972866,5.1147980132221935,2.8332822539136666,3.477425852034439,5.079950096192758,4.37010182312897,True,True
aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_90_95_down-8,3.70678718429437,0.5305599231948487,5.6782869860179,1.1092830381833332,5.1147980132221935,2.8332822539136666,3.477425852034439,5.079950096192758,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|june_evening_combo_trim-6|july_90_95_low_state_backoff-15,3.706788009962527,0.5512630481948487,5.6783017328352186,1.4790504800437985,5.125741802115931,2.8332822539136666,3.4943977469529246,5.082576491465247,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|july_90_95_low_state_backoff-15|sep_d4_7_cloudy_90_95_down-8,3.7067916212450545,0.5507422148615153,5.678366232020826,1.469748154462403,5.109933216322682,2.8332822539136666,3.508675852034439,5.079950096192758,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound10|aug_95_98_high_state_rebound8|june_evening_combo_trim-6|sep_d4_7_cloudy_90_95_down-8,3.7067917995470956,0.5271745065281821,5.678369416578212,1.0488179219042637,5.1231065990154425,2.8332822539136666,3.508675852034439,5.078636898556514,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-8,3.706821513222911,0.5375911731948487,5.678900116648591,1.2348644335321706,5.119356599015442,2.8332822539136666,3.4695495077971996,5.0733841080115365,4.37010182312897,True,True
june_low_extra_trim_all-10|aug_95_98_high_state_rebound10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6,3.706821513222911,0.5297786731948487,5.678900116648591,1.0953295498112403,5.126856599015443,2.8332822539136666,3.4695495077971996,5.074697305647781,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-10|june_d4_7_98_100_hot_trim-14|june_d4_7_98_100_hot_trim-12|july_90_95_low_state_backoff-15|sep_d4_7_cloudy_90_95_down-10,3.7068224339630094,0.595533881528182,5.67891656149499,2.2697481544624027,5.109283957782611,2.8332822539136666,3.483265589526533,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound10|june_d4_7_98_100_hot_trim-14|june_d4_7_98_100_hot_trim-12|july_90_95_low_state_backoff-15|sep_d4_7_cloudy_90_95_down-10,3.7068224339630094,0.5694922148615154,5.67891656149499,1.8046318753926354,5.109283957782611,2.8332822539136666,3.483265589526533,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-8,3.7068238376137987,0.5454036731948487,5.678941631350958,1.3743993172531006,5.122298013222194,2.8332822539136666,3.5024258520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_non19-10|aug_95_98_high_state_rebound10|july_95_98_low_state_cancel_recovery-8|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-8,3.7068238376137987,0.5401953398615154,5.678941631350958,1.2813760614391472,5.122298013222194,2.8332822539136666,3.5024258520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.706828274564484,0.5864192981948487,5.679020877353885,2.1069574567879843,5.1174332163226826,2.8332822539136666,3.4711758520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_non19-10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.706828274564484,0.5655859648615154,5.679020877353885,1.7348644335321703,5.1174332163226826,2.8332822539136666,3.4711758520344396,5.076010503284025,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|july_90_95_low_state_backoff-15,3.706831769770965,0.5473567981948487,5.67908330336733,1.4092830381833332,5.101325827542397,2.8332822539136666,3.489189413619591,5.090455677282712,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12,3.7068374809444453,0.574049506528182,5.679185307582043,1.8860272242298448,5.088001528544854,2.8332822539136666,3.4710585945496546,5.077223670242747,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15,3.7068419178951304,0.5942317981948488,5.679264553584971,2.2464923405089143,5.094386731645343,2.8332822539136666,3.507516927882988,5.077223670242747,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-12,3.70684282808564,0.586549506528182,5.679280810010814,2.109283038183333,5.1002404061865105,2.8332822539136666,3.476266927882988,5.077223670242747,4.37010182312897,True,True
june_low_extra_trim_all-10|aug_95_98_high_state_rebound10|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-12,3.70684282808564,0.5605078398615153,5.679280810010814,1.6441667591135656,5.100240406186511,2.8332822539136666,3.476266927882988,5.077223670242747,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-12,3.70684282808564,0.5657161731948487,5.679280810010814,1.7371900149275192,5.100240406186511,2.8332822539136666,3.507516927882988,5.077223670242747,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|june_evening_combo_trim-6|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.7068486884294103,0.5769140898615155,5.679385478476302,1.9371900149275192,5.1210721133032795,2.8332822539136666,3.508675852034439,5.079950096192758,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6,3.706853551289614,0.5688411731948487,5.679472331421337,1.7930039684158914,5.126048013222194,2.8332822539136666,3.4695495077971996,5.0733841080115365,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6,3.706853551289614,0.5480078398615154,5.679472331421337,1.4209109451600772,5.126048013222194,2.8332822539136666,3.4695495077971996,5.0733841080115365,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-10|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-15,3.706857988240299,0.5890234648615154,5.679551577424265,2.153469084694961,5.121183216322683,2.8332822539136666,3.5007995077971996,5.0733841080115365,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound10|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-15,3.706857988240299,0.5629817981948487,5.679551577424265,1.6883528056251935,5.121183216322684,2.8332822539136666,3.5007995077971996,5.0733841080115365,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound10|july_95_98_low_state_cancel_recovery-8|june_evening_combo_trim-8|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.706866297216026,0.5487890898615154,5.679699979595387,1.4348644335321703,5.113572113303279,2.8332822539136666,3.508675852034439,5.0852028867377355,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-12,3.706866795315641,0.5636328398615154,5.679708875886196,1.6999807126019377,5.1024406244419085,2.8332822539136666,3.4711758520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-12,3.706872142456836,0.555299506528182,5.679804378314968,1.5511435032996121,5.103429502083564,2.8332822539136666,3.5024258520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_non19-10|aug_95_98_high_state_rebound10|july_95_98_low_state_cancel_recovery-8|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-12,3.706872142456836,0.5500911731948487,5.679804378314968,1.4581202474856587,5.103429502083564,2.8332822539136666,3.5024258520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.706872142456836,0.578737006528182,5.679804378314968,1.969748154462403,5.114679502083565,2.8332822539136666,3.472217518701106,5.077323700920269,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.706872142456836,0.5579036731948487,5.679804378314968,1.597655131206589,5.114679502083565,2.8332822539136666,3.472217518701106,5.077323700920269,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-12,3.706872142456836,0.5761328398615153,5.679804378314968,1.923236526555426,5.114679502083565,2.8332822539136666,3.465967518701106,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-12,3.706872142456836,0.555299506528182,5.679804378314968,1.5511435032996121,5.114679502083565,2.8332822539136666,3.465967518701106,5.076010503284025,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|june_evening_combo_trim-8,3.7068783973927006,0.5500911731948487,5.679916094378791,1.4581202474856587,5.126048013222194,2.8332822539136666,3.489189413619591,5.0852028867377355,4.37010182312897,True,True
aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|june_evening_combo_trim-8,3.7068783973927006,0.5448828398615153,5.679916094378791,1.3650969916717053,5.126048013222194,2.8332822539136666,3.489189413619591,5.0852028867377355,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound10|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_90_95_down-8,3.7068885245725975,0.5284765898615154,5.680096970522059,1.072073735857752,5.115606599015442,2.8332822539136666,3.508675852034439,5.077323700920269,4.37010182312897,True,True
