Slice,SliceGroup,SliceValue,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,ForecastColumn,Model,MAE_Improvement_vs_Raw_MWH,Skill_vs_Raw_PCT,Bias_Abs_Improvement_vs_Raw_MWH,MAE_Delta_vs_Final_MWH
HotPeakDailyMax90Plus,risk_slice,hot_peak,80,254.85525048749997,258.1182647859507,-3.2630142984507087,6.303136573834723,8.777089424052544,2.556288037264561,32.5,14.048045740780749,9.983866820574917,31.814979813894524,317.629341,317.9170236728245,-0.2876826728244737,Peak_Risk_Adjusted_Forecast_MWH,peak_risk_adjusted,-0.2939525681352837,-4.891721868667743,-2.67479688786683,-0.28732981794023704
HotPeakDailyMax90Plus,risk_slice,hot_peak,80,254.85525048749997,258.8591819757764,-4.003931488276376,6.59046639177496,9.110067799271608,2.6371999667943964,31.25,15.255561432545559,9.636206194514216,33.194918762754696,317.629341,319.15753880422824,-1.5281978042282276,Recent_Corrected_Forecast_MWH,recent_corrected_simulation,-0.5812823860755207,-9.673233263022079,-3.4157140776924977,0.0
HotPeakDailyMax90Plus,risk_slice,hot_peak,80,254.85525048749997,258.8591819757764,-4.003931488276376,6.59046639177496,9.110067799271608,2.6371999667943964,31.25,15.255561432545559,9.636206194514216,33.194918762754696,317.629341,319.15753880422824,-1.5281978042282276,Final_Backtest_Forecast_MWH,final_corrected_production,-0.5812823860755207,-9.673233263022079,-3.4157140776924977,0.0
HotPeakDailyMax90Plus,risk_slice,hot_peak,75,255.2759700933333,248.57518616000002,6.700783933333332,25.647467586666668,35.72009007062545,10.521407948975277,60.0,62.555950200000034,105.481991,82.48586599999999,317.629341,298.303833,19.325508000000013,Baseline_SameHourYesterday_MWH,baseline_same_hour_yesterday,-19.63828358096723,-326.8044972885038,-6.112566522749454,19.057001194891708
HotPeakDailyMax90Plus,risk_slice,hot_peak,70,255.00810261428566,235.2934095203401,19.714693093945574,26.468132049047615,34.80545485745871,10.455255221006682,81.42857142857143,61.525660414285746,83.96140271428573,44.458717999999976,317.629341,275.88803033333335,41.741310666666664,Baseline_Rolling7DaySameHourAvg_MWH,baseline_rolling_7day_same_hour_avg,-20.458948043348176,-340.4613342501043,-19.126475683361694,19.877665657272654
HotPeakDailyMax90Plus,risk_slice,hot_peak,45,243.10151240000002,216.63019213333334,26.471320266666666,36.48767835555555,47.521677121336054,15.049387289260505,77.77777777777779,81.32629180000005,129.25466699999998,31.164141,304.358241,239.692025,64.66621600000002,Baseline_SameHour7DaysAgo_MWH,baseline_same_hour_7_days_ago,-30.478494349856113,-507.19855343002706,-25.883102856082786,29.89721196378059
CloudSolarMidday,risk_slice,cloud_solar_midday,510,133.604598527451,133.09394625848063,0.5106522689703274,6.214458267038794,7.852824058644943,4.629204800808786,52.156862745098046,13.090903571622377,20.808750419490366,28.022857658462954,277.878808,288.44704696328813,-10.568238963288138,Final_Backtest_Forecast_MWH,final_corrected_production,1.4763993814494345,19.19681066700859,4.892510830362972,0.0
CloudSolarMidday,risk_slice,cloud_solar_midday,510,133.604598527451,133.09394625848063,0.5106522689703274,6.214458267038794,7.852824058644943,4.629204800808786,52.156862745098046,13.090903571622377,20.808750419490366,28.022857658462954,277.878808,288.44704696328813,-10.568238963288138,Recent_Corrected_Forecast_MWH,recent_corrected_simulation,1.4763993814494345,19.19681066700859,4.892510830362972,0.0
CloudSolarMidday,risk_slice,cloud_solar_midday,510,133.604598527451,132.92453229089307,0.6800662365579045,6.246565090159422,7.915258171618416,4.651910157828081,53.529411764705884,13.402166182222198,21.22648394812481,29.768324742643784,277.878808,287.84353988323784,-9.964731883237846,Cloud_Solar_Adjusted_Forecast_MWH,cloud_solar_adjusted,1.444292558328807,18.77934327145826,4.723096862775394,0.032106823120627404
CloudSolarMidday,risk_slice,cloud_solar_midday,510,133.604598527451,132.92453229089307,0.6800662365579045,6.246565090159422,7.915258171618416,4.651910157828081,53.529411764705884,13.402166182222198,21.22648394812481,29.768324742643784,277.878808,287.84353988323784,-9.964731883237846,Peak_Risk_Adjusted_Forecast_MWH,peak_risk_adjusted,1.444292558328807,18.77934327145826,4.723096862775394,0.032106823120627404
CloudSolarMidday,risk_slice,cloud_solar_midday,510,133.604598527451,132.41858142482,1.186017102630963,6.290679067840525,8.034566145529768,4.66410517047526,56.07843137254902,13.93263866985194,22.72297203776907,29.659058463614343,277.878808,287.89545077095653,-10.016642770956537,Residual_Calibrated_Forecast_MWH,residual_calibrated,1.4001785806477036,18.20575343665258,4.217145996702336,0.07622080080173088
CloudSolarMidday,risk_slice,cloud_solar_midday,510,133.604598527451,132.44191535233924,1.162683175111753,6.302453647006074,8.038028774426556,4.673347713523142,55.68627450980392,13.93263866985194,22.72297203776907,29.659058463614343,277.878808,287.89545077095653,-10.016642770956537,Warm_Ramp_Adjusted_Forecast_MWH,warm_ramp_adjusted,1.3884040014821544,18.052655047581972,4.240479924221546,0.08799537996728013
CloudSolarMidday,risk_slice,cloud_solar_midday,510,133.604598527451,130.97488109410565,2.6297174333453506,6.476983779864051,8.342026623573622,4.761979193170403,62.549019607843135,14.58534555410287,23.81930206017097,29.359641173619764,277.878808,285.5324711871029,-7.653663187102893,Targeted_Meta_Adjusted_Forecast_MWH,targeted_residual_meta_adjusted,1.2138738686241775,15.78333554077399,2.7734456659879485,0.26252551282525705
